BIPA	GRAPHEME	FEATURES	COUNT	ID	SYMBOLS
ɪˤ	ɪˤ	0:-:+:-:-:-:+:+:0:+:-:-:-:-:-:0:0:-:0:0:0:+:+:-:+:-:-:+:-:+:-:-:-:0:-:-:0	2	2C0EC6D9E309C6BD8B2955C4F2497F57	◌ɪ ◌ˤ
ɪ̃	ɪ̃	0:-:+:-:-:-:+:+:0:+:-:-:+:-:-:0:0:-:0:0:0:+:+:-:+:-:-:-:-:+:-:-:-:0:-:-:0	103	6CA1A9CAC4D088F2CB53987315A2D8BF	◌ɪ ◌̃
ɪ̃ə̃	ɪ̃ə̃	0:-:+:-:-:-:+:+:0:+:-:-:+:-:-:0:0:-:0:0:0:+:+,-:-:+,-:-:-:-:-:+:-:-:-:0:-:-:0	1	FE55F8F43741319F0776709A58070182	◌ɪ ◌̃ ◌ə ◌̃
ɪ̃ɛ	ɪ̃ɛ	0:-:+:-:-:-:+:+:0:+:-:-:+,-:-:-:0:0:-:0:0:0:+:+,-:-:+:-:-:-:-:+:-:-:-:0:-:-:0	1	5349978765E094C02C14A03FFB4FCDFF	◌ɪ ◌̃ ◌ɛ
ɪ̃ɛː	ɪ̃ɛː	0:-:+:-:-,+:-:+:+:0:+:-:-:+,-:-:-:0:0:-:0:0:0:+:+,-:-:+:-:-:-:-:+:-:-:-:0:-:-:0	1	16CCB852E487E511C9410C043E966D2E	◌ɪ ◌̃ ◌ɛ ◌ː
ɪ̃ː	ɪ̃ː	0:-:+:-:+:-:+:+:0:+:-:-:+:-:-:0:0:-:0:0:0:+:+:-:+:-:-:-:-:+:-:-:-:0:-:-:0	7	63722C39F4E7493D80E4F4D8AC7241CB	◌ɪ ◌̃ ◌ː
ɪ̆	ɪ̆	0:-:+:+:-:-:+:+:0:+:-:-:-:-:-:0:0:-:0:0:0:+:+:-:+:-:-:-:-:+:-:-:-:0:-:-:0	4	1123504FF1D387702855744B3BD32BD5	◌ɪ ◌̆
ɪ̈	ɪ̈	0:-:+:-:-:-:+:+:0:+:-:-:-:-:-:0:0:-:0:0:0:+:+:-:0:-:-:-:-:+:-:-:-:0:-:-:0	11	285A8D9A3CA9805FE744FA8CD275ADE9	◌ɪ ◌̈
ɪ̈ː	ɪ̈ː	0:-:+:-:+:-:+:+:0:+:-:-:-:-:-:0:0:-:0:0:0:+:+:-:0:-:-:-:-:+:-:-:-:0:-:-:0	2	AAA2F3CEE9645CDB5C0F66C109156D74	◌ɪ ◌̈ ◌ː
ɪ̙	ɪ̙	0:-:+:-:-:-:+:+:0:+:-:-:-:-:-:0:0:-:0:0:0:+:+:-:+:-:-:+:-:+:-:-:-:0:-:-:0	2	099D8E6F547760792B21175ACEC20FFB	◌ɪ ◌̙
ɪ̙ː	ɪ̙ː	0:-:+:-:+:-:+:+:0:+:-:-:-:-:-:0:0:-:0:0:0:+:+:-:+:-:-:+:-:+:-:-:-:0:-:-:0	1	0EDA337694C818AD0FEE750A7A314922	◌ɪ ◌̙ ◌ː
ɪ̙ˠ	ɪ̙ˠ	0:-:+:-:-:-:+:+:0:+:-:-:-:-:-:0:0:-:0:0:0:+:+:-:-:-:-:+:-:+:-:-:-:0:-:-:0	1	82803586BFA36647BE194D5160B589AC	◌ɪ ◌̙ ◌ˠ
ɪ̝	ɪ̝	0:-:+:-:-:-:+:+:0:+:-:-:-:-:-:0:0:-:0:0:0:+:+:-:+:-:0:-:-:+:-:-:-:0:-:-:0	1	48ADDCE6F71DF60F6A66F222544B816A	◌ɪ ◌̝
ɪ̝ː	ɪ̝ː	0:-:+:-:+:-:+:+:0:+:-:-:-:-:-:0:0:-:0:0:0:+:+:-:+:-:0:-:-:+:-:-:-:0:-:-:0	1	981DF691043803817A0DD881230231EB	◌ɪ ◌̝ ◌ː
ɪ̞	ɪ̞	0:-:+:-:-:-:+:+:0:+:-:-:-:-:-:0:0:-:0:0:0:+:0:-:+:-:-:-:-:+:-:-:-:0:-:-:0	3	850533288752C08BBC026148F2C2166A	◌ɪ ◌̞
ɪ̞̈	ɪ̞̈	0:-:+:-:-:-:+:+:0:+:-:-:-:-:-:0:0:-:0:0:0:+:0:-:0:-:-:-:-:+:-:-:-:0:-:-:0	1	DB8DA62059090D2ABD28580E4A247222	◌ɪ ◌̞ ◌̈
ɪ̠	ɪ̠	0:-:+:-:-:-:+:+:0:+:-:-:-:-:-:0:0:-:-:+:0:+:+:-:+:-:-:-:-:+:-:-:-:0:-:-:0	1	AAE027DE9901BE41E54BFF4D8CA3C3D1	◌ɪ ◌̠
ɪ̤	ɪ̤	0:-:+:-:-:-:+:+:0:+:-:-:-:-:-:0:0:-:0:0:0:+:+:-:+:-:-:-:-:+:-:+:-:0:-:-:0	2	C85398B46F7993AABA76CDBCC70618ED	◌ɪ ◌̤
ɪ̯	ɪ̯	0:-:-:-:-:-:+:+:0:+:-:-:-:-:-:0:0:-:0:0:0:+:+:-:+:-:-:-:-:+:-:-:-:0:-:-:0	5	7F69D8B8CEDF1371A00B4D4A961618C1	◌ɪ ◌̯
ɪ̯a	ɪ̯a	0:-:-,+:-:-:-:+:+:0:+:-:-:-:-:-:0:0:-:0:0:0:+:+,-:-,+:+,-:-:-:-:-:+:-:-:-:0:-:-:0	1	86A0322045FE9C9B894C241223FF009F	◌ɪ ◌̯ ◌a
ɪ̯ä	ɪ̯ä	0:-:-,+:-:-:-:+:+:0:+:-:-:-:-:-:0:0:-:0:0:0:+:+,-:-,+:+,-:-:-:-:-:+:-:-:-:0:-:-:0	1	A82E75E05BD7628589140175CD02172F	◌ɪ ◌̯ ◌a ◌̈
ɪ̯u̞	ɪ̯u̞	0:-:-,+:-:-:-:+:+:0:+:-:-:-:-:-,+:+:-:-:0:0:0:+:+:-:+,-:-,+:-:-:-:+:-:-:-:0:-:-:0	2	F5064347ACD8201B8F45982FE71C440F	◌ɪ ◌̯ ◌u ◌̞
ɪ̯ɔ	ɪ̯ɔ	0:-:-,+:-:-:-:+:+:0:+:-:-:-:-:-,+:+:-:-:0:0:0:+:+,-:-:+,-:-,+:-:-:-:+:-:-:-:0:-:-:0	1	488D8A4A199D5059B40C60FF32DA1218	◌ɪ ◌̯ ◌ɔ
ɪ̯ɛ	ɪ̯ɛ	0:-:-,+:-:-:-:+:+:0:+:-:-:-:-:-:0:0:-:0:0:0:+:+,-:-:+:-:-:-:-:+:-:-:-:0:-:-:0	1	546F4575D024FF94EEB78548A18AF1FC	◌ɪ ◌̯ ◌ɛ
ɪ̰	ɪ̰	0:-:+:-:-:-:+:+:0:+:-:-:-:-:-:0:0:-:0:0:0:+:+:-:+:-:-:-:-:+:-:-:+:0:-:-:0	2	C9812C37AD2A5EE1158F01CC76188F77	◌ɪ ◌̰
lˠ	ɫ	0:-:-:-:-:+:+:+:0:+:-:-:-:+:-:0:0:+:+:-:-:+:-:-:-:+:0:0:0:+:-:-:-:-:-:-:-	31	D926DA3DF32136EB5051F2749BFA976F	◌l ◌ˠ
lˠː	ɫː	0:-:-:-:+:+:+:+:0:+:-:-:-:+:-:0:0:+:+:-:-:+:-:-:-:+:0:0:0:+:-:-:-:-:-:-:-	1	C70171D43B72966097A5AC4C8829E59E	◌l ◌ˠ ◌ː
l̥ˠ	ɫ̥	0:-:-:-:-:+:+:+:0:+:-:-:-:+:-:0:0:+:+:-:-:+:-:-:-:+:0:0:0:-:-:-:-:-:-:-:-	1	BD0DB6C763DBFF44DE732D12477F9675	◌l ◌̥ ◌ˠ
l̪ˠ	ɫ̪	0:-:-:-:-:+:+:+:0:+:-:-:-:+:-:0:0:+:+:+:-:+:-:-:-:+:0:0:0:+:-:-:-:-:-:-:-	8	A3A19903330AD9E40B127ACDFDB5E652	◌l ◌̪ ◌ˠ
l̺ˠ	ɫ̺	0:-:-:-:-:+:+:+:0:+:-:-:-:+:-:0:0:+:+:-:-:+:-:-:-:+:0:0:0:+:-:-:-:-:-:-:-	3	72DE52F6896CC8FA3495A16FC8C10B8E	◌l ◌̺ ◌ˠ
l̻ˠ	ɫ̻	0:-:-:-:-:+:+:+:0:+:-:-:-:+:-:0:0:+:+:+:-:+:-:-:-:+:0:0:0:+:-:-:-:-:-:-:-	1	2D2272792C0FD885CAD53ADA6520CB6F	◌l ◌̻ ◌ˠ
ɬ	ɬ	0:-:-:-:-:+:-:+:+:-:-:-:-:+:-:0:0:+:+:-:-:-:0:0:0:0:0:0:0:-:-:-:-:-:-:-:-	149	1F0C89A7E99CD5113AA994AD2CC86CBC	◌ɬ
ɬʲ	ɬʲ	0:-:-:-:-:+:-:+:+:-:-:-:-:+:-:0:0:+:+:-:-:+:+:-:+:-:0:0:0:-:-:-:-:-:-:-:-	8	AAF17177442FE1CE92EDB3F98540769C	◌ɬ ◌ʲ
ɬʼʲ	ɬʲ’	0:-:-:-:-:+:-:+:+:-:-:-:-:+:-:0:0:+:+:-:-:+:+:-:+:-:0:0:0:-:-:-:+:-:+:-:-	1	B2F9334D1BEF5CB7DFB2AE2ED9B4F5CD	◌ɬ ◌’ ◌ʲ
ɬʷ	ɬʷ	0:-:-:-:-:+:-:+:+:-:-:-:-:+:+:+:-:+:+:-:-:-:0:0:0:0:0:0:0:-:-:-:-:-:-:-:-	2	73934AF12CB64DC4926C38E4BFC3ECE6	◌ɬ ◌ʷ
ɬː	ɬː	0:-:-:-:+:+:-:+:+:-:-:-:-:+:-:0:0:+:+:-:-:-:0:0:0:0:0:0:0:-:-:-:-:-:-:-:-	6	C4E402B5422E6E4A01312F22F4975F27	◌ɬ ◌ː
ɬˠ	ɬˠ	0:-:-:-:-:+:-:+:+:-:-:-:-:+:-:0:0:+:+:-:-:+:+:-:-:-:0:0:0:-:-:-:-:-:-:-:-	2	ABABF1A1977521E9C86A890D7F619435	◌ɬ ◌ˠ
ɬ̪	ɬ̪	0:-:-:-:-:+:-:+:+:-:-:-:-:+:-:0:0:+:+:+:-:-:0:0:0:0:0:0:0:-:-:-:-:-:-:-:-	9	7745ED33224767336C730D0142AAE49D	◌ɬ ◌̪
ɬ	ɬ̪|ɬ	0:-:-:-:-:+:-:+:+:-:-:-:-:+:-:0:0:+:+:0:-:-:0:0:0:0:0:0:0:-:-:-:-:-:-:-:-	24	6E43F0B30A4B333CA1BCBDBE08315D12	◌ɬ
ɬ̪ʲ	ɬ̪ʲ	0:-:-:-:-:+:-:+:+:-:-:-:-:+:-:0:0:+:+:+:-:+:+:-:+:-:0:0:0:-:-:-:-:-:-:-:-	1	1BB9530BD336DDFC99D3821562F679B1	◌ɬ ◌̪ ◌ʲ
ɬʲ	ɬ̪ʲ|ɬʲ	0:-:-:-:-:+:-:+:+:-:-:-:-:+:-:0:0:+:+:0:-:+:+:-:+:-:0:0:0:-:-:-:-:-:-:-:-	1	D78D48AE0AD2784C2A6E71BC8A8FFEE6	◌ɬ ◌ʲ
ɬ̪ʼʲ	ɬ̪ʲ’	0:-:-:-:-:+:-:+:+:-:-:-:-:+:-:0:0:+:+:+:-:+:+:-:+:-:0:0:0:-:-:-:+:-:+:-:-	1	E8577A459786A6A2CC983A36A0D05712	◌ɬ ◌̪ ◌’ ◌ʲ
ɬʷ	ɬ̪ʷ|ɬʷ	0:-:-:-:-:+:-:+:+:-:-:-:-:+:+:+:-:+:+:0:-:-:0:0:0:0:0:0:0:-:-:-:-:-:-:-:-	1	CBFF2DCE102AE478D4DB7B6265BDD2A0	◌ɬ ◌ʷ
ɬʷː	ɬ̪ʷː|ɬʷː	0:-:-:-:+:+:-:+:+:-:-:-:-:+:+:+:-:+:+:0:-:-:0:0:0:0:0:0:0:-:-:-:-:-:-:-:-	1	5E809A9119DFB0B0BA9BDF44BF4519B5	◌ɬ ◌ʷ ◌ː
ɬ̪ː	ɬ̪ː	0:-:-:-:+:+:-:+:+:-:-:-:-:+:-:0:0:+:+:+:-:-:0:0:0:0:0:0:0:-:-:-:-:-:-:-:-	1	62BA7698D39AFBABD9724C9D2719C963	◌ɬ ◌̪ ◌ː
ɬː	ɬ̪ː|ɬː	0:-:-:-:+:+:-:+:+:-:-:-:-:+:-:0:0:+:+:0:-:-:0:0:0:0:0:0:0:-:-:-:-:-:-:-:-	2	ED43E9C03173351E4F4D316A4C0DA326	◌ɬ ◌ː
ɬ̪̺	ɬ̪̺	0:-:-:-:-:+:-:+:+:-:-:-:-:+:-:0:0:+:+:-:-:-:0:0:0:0:0:0:0:-:-:-:-:-:-:-:-	1	AE93740AA7B2486A790203A293BA323B	◌ɬ ◌̪ ◌̺
ɬʼ	ɬ̪’|ɬ’	0:-:-:-:-:+:-:+:+:-:-:-:-:+:-:0:0:+:+:0:-:-:0:0:0:0:0:0:0:-:-:-:+:-:+:-:-	2	9B3CEBC3EB79FD716CA02850336F4166	◌ɬ ◌ʼ
ɬ̻	ɬ̻	0:-:-:-:-:+:-:+:+:-:-:-:-:+:-:0:0:+:+:+:-:-:0:0:0:0:0:0:0:-:-:-:-:-:-:-:-	1	C41A2F5B6780362637540D1DBDF0010C	◌ɬ ◌̻
ɬʼ	ɬ’	0:-:-:-:-:+:-:+:+:-:-:-:-:+:-:0:0:+:+:-:-:-:0:0:0:0:0:0:0:-:-:-:+:-:+:-:-	8	C457E0F1350BE9BECABE6FEFD1348B8E	◌ɬ ◌ʼ
ɭ	ɭ	0:-:-:-:-:+:+:+:0:+:-:-:-:+:-:0:0:+:-:-:-:-:0:0:0:0:0:0:0:+:-:-:-:-:-:-:-	359	512D7E3344FCD21B1EE47971D72DB39A	◌ɭ
ɭʷ	ɭʷ	0:-:-:-:-:+:+:+:0:+:-:-:-:+:+:+:-:+:-:-:-:-:0:0:0:0:0:0:0:+:-:-:-:-:-:-:-	11	D8AD70326DC225136B15D7713A3053CD	◌ɭ ◌ʷ
ɭː	ɭː	0:-:-:-:+:+:+:+:0:+:-:-:-:+:-:0:0:+:-:-:-:-:0:0:0:0:0:0:0:+:-:-:-:-:-:-:-	1	7DCF86CCBEEB367764BC474D32A221F0	◌ɭ ◌ː
ɭ̟	ɭ̟	0:-:-:-:-:+:+:+:0:+:-:-:-:+:-:0:0:+:0:-:-:-:0:0:0:0:0:0:0:+:-:-:-:-:-:-:-	1	F1C6D6782A3116F1A77A195F4EB3AA1E	◌ɭ ◌̟
ɭʱ	ɭ̤	0:-:-:-:-:+:+:+:0:+:-:-:-:+:-:0:0:+:-:-:-:-:0:0:0:0:0:0:0:+:-:+:-:-:-:-:-	1	5C28D305F711969E0A074969990FAB96	◌ɭ ◌ʱ
ɭ̊	ɭ̥	0:-:-:-:-:+:+:+:0:+:-:-:-:+:-:0:0:+:-:-:-:-:0:0:0:0:0:0:0:-:-:-:-:-:-:-:-	3	E31F30626CFDAD792E73B8C4611707A9	◌ɭ ◌̊
ɭ̩	ɭ̩	0:-:+:-:-:+:+:+:0:+:-:-:-:+:-:0:0:+:-:-:-:-:0:0:0:0:0:0:0:+:-:-:-:-:-:-:-	1	E4146AE561EDE3F4ADBACD61AC62F43A	◌ɭ ◌̩
ɭ̺	ɭ̺	0:-:-:-:-:+:+:+:0:+:-:-:-:+:-:0:0:+:-:-:-:-:0:0:0:0:0:0:0:+:-:-:-:-:-:-:-	1	24A535AE6483DF1A5566564AD56F5743	◌ɭ ◌̺
ɭ͓	ɭ͓	0:-:-:-:-:+:+:+:+:+:-:-:-:+:-:0:0:+:-:-:-:-:0:0:0:0:0:0:0:+:-:-:-:-:-:-:-	1	CA199ADD4F952751566A55C641A9333C	◌ɭ ◌͓
ɮ	ɮ	0:-:-:-:-:+:-:+:+:-:-:-:-:+:-:0:0:+:+:-:-:-:0:0:0:0:0:0:0:+:-:-:-:-:-:-:-	48	8AB7F55EAB4F34299B9887A4F4BCF42F	◌ɮ
ɮʲ	ɮʲ	0:-:-:-:-:+:-:+:+:-:-:-:-:+:-:0:0:+:+:-:-:+:+:-:+:-:0:0:0:+:-:-:-:-:-:-:-	4	FF6C523F2A5DD002B5514706570EEE96	◌ɮ ◌ʲ
ɮʱ	ɮ̤	0:-:-:-:-:+:-:+:+:-:-:-:-:+:-:0:0:+:+:-:-:-:0:0:0:0:0:0:0:+:-:+:-:-:-:-:-	1	52C0E73FAC2302869E16E705DC11220F	◌ɮ ◌ʱ
ɮ̪	ɮ̪	0:-:-:-:-:+:-:+:+:-:-:-:-:+:-:0:0:+:+:+:-:-:0:0:0:0:0:0:0:+:-:-:-:-:-:-:-	2	0C2FE17EE7F67E1E60E10900676E278A	◌ɮ ◌̪
ɮ	ɮ̪|ɮ	0:-:-:-:-:+:-:+:+:-:-:-:-:+:-:0:0:+:+:0:-:-:0:0:0:0:0:0:0:+:-:-:-:-:-:-:-	3	7B1D1DD82411D0A1BF4B2E37F7CE6DBD	◌ɮ
ɮ̪ʲ	ɮ̪ʲ	0:-:-:-:-:+:-:+:+:-:-:-:-:+:-:0:0:+:+:+:-:+:+:-:+:-:0:0:0:+:-:-:-:-:-:-:-	1	96324A60BBDE50755FFC4CFBEE7FEC09	◌ɮ ◌̪ ◌ʲ
ɮ̺	ɮ̺	0:-:-:-:-:+:-:+:+:-:-:-:-:+:-:0:0:+:+:-:-:-:0:0:0:0:0:0:0:+:-:-:-:-:-:-:-	1	54DD9E5E790CB145EAC2C657FA9E53C1	◌ɮ ◌̺
ɮʼ	ɮ’	0:-:-:-:-:+:-:+:+:-:-:-:-:+:-:0:0:+:+:-:-:-:0:0:0:0:0:0:0:-:-:-:+:-:+:-:-	1	0E8255B1D2A49BCFD7A69C6CEC26E83D	◌ɮ ◌’
ɯ	ɯ	0:-:+:-:-:-:+:+:0:+:-:-:-:-:-:0:0:-:0:0:0:+:+:-:-:+:+:-:-:+:-:-:-:0:-:-:0	193	A61CD1A0C549D454DFFCEB62F61318E5	◌ɯ
ɯa	ɯa	0:-:+:-:-:-:+:+:0:+:-:-:-:-:-:0:0:-:0:0:0:+:+,-:-,+:-:+,-:+:-:-:+:-:-:-:0:-:-:0	18	1F9E66640E359AC0F4B24450BA2C7575	◌ɯ ◌a
ɯi	ɯi	0:-:+:-:-:-:+:+:0:+:-:-:-:-:-:0:0:-:0:0:0:+:+:-:-,+:+,-:+:-:-:+:-:-:-:0:-:-:0	4	1D4E62F2C956515141FA0F197971C847	◌ɯ ◌i
ɯi̯	ɯi̯	0:-:+,-:-:-:-:+:+:0:+:-:-:-:-:-:0:0:-:0:0:0:+:+:-:-,+:+,-:+:-:-:+:-:-:-:0:-:-:0	1	00769116E8CC2243A1B2230C0C39B5B1	◌ɯ ◌i ◌̯
ɯo	ɯo	0:-:+:-:-:-:+:+:0:+:-:-:-:-:-,+:+:-:-:0:0:0:+:+,-:-:-:+:+:-:-:+:-:-:-:0:-:-:0	1	4E0219BCAE1AE6A9029540FA441D109D	◌ɯ ◌o
ɯɑ	ɯɑ	0:-:+:-:-:-:+:+:0:+:-:-:-:-:-:0:0:-:0:0:0:+:+,-:-,+:-:+:+:-:-:+:-:-:-:0:-:-:0	6	3BE2F934095BC3D85480941C354ED93A	◌ɯ ◌ɑ
ɯə	ɯə	0:-:+:-:-:-:+:+:0:+:-:-:-:-:-:0:0:-:0:0:0:+:+,-:-:-:+,-:+,-:-:-:+:-:-:-:0:-:-:0	8	EBA04A3ED5FD3894A609A88AB2327A02	◌ɯ ◌ə
ɯɪ̯	ɯɪ̯	0:-:+,-:-:-:-:+:+:0:+:-:-:-:-:-:0:0:-:0:0:0:+:+:-:-,+:+,-:+,-:-:-:+:-:-:-:0:-:-:0	1	BA8BBB263FB3AC63BF2AE03EA4601C72	◌ɯ ◌ɪ ◌̯
ɯʌ	ɯʌ	0:-:+:-:-:-:+:+:0:+:-:-:-:-:-:0:0:-:0:0:0:+:+,-:-:-:+:+,-:-:-:+:-:-:-:0:-:-:0	1	B5AD51C306FFD446E4476B0ECAB82EB3	◌ɯ ◌ʌ
ɯː	ɯː	0:-:+:-:+:-:+:+:0:+:-:-:-:-:-:0:0:-:0:0:0:+:+:-:-:+:+:-:-:+:-:-:-:0:-:-:0	46	ABCFAED5F3E3B8EC06B68A672DE107FB	◌ɯ ◌ː
ɯˑ	ɯˑ	0:-:+:+:+:-:+:+:0:+:-:-:-:-:-:0:0:-:0:0:0:+:+:-:-:+:+:-:-:+:-:-:-:0:-:-:0	1	BBE7B1882AD13C681F330B732BAF548D	◌ɯ ◌ˑ
ɯ̃	ɯ̃	0:-:+:-:-:-:+:+:0:+:-:-:+:-:-:0:0:-:0:0:0:+:+:-:-:+:+:-:-:+:-:-:-:0:-:-:0	38	A3B489972426A3F1C9C3E8F70C60891D	◌ɯ ◌̃
ɯ̃ə	ɯ̃ə	0:-:+:-:-:-:+:+:0:+:-:-:+,-:-:-:0:0:-:0:0:0:+:+,-:-:-:+,-:+,-:-:-:+:-:-:-:0:-:-:0	1	48A6448069FC8B4A7F0BD97CAE074857	◌ɯ ◌̃ ◌ə
ɯ̃ː	ɯ̃ː	0:-:+:-:+:-:+:+:0:+:-:-:+:-:-:0:0:-:0:0:0:+:+:-:-:+:+:-:-:+:-:-:-:0:-:-:0	5	522AB5875421DEAAD8D1B4D16D5DD114	◌ɯ ◌̃ ◌ː
ɯ̆	ɯ̆	0:-:+:+:-:-:+:+:0:+:-:-:-:-:-:0:0:-:0:0:0:+:+:-:-:+:+:-:-:+:-:-:-:0:-:-:0	1	F9D4BBF8BC3B47F7A41E8E9B010F9D1D	◌ɯ ◌̆
ɯ̙	ɯ̙	0:-:+:-:-:-:+:+:0:+:-:-:-:-:-:0:0:-:0:0:0:+:+:-:-:+:+:+:-:+:-:-:-:0:-:-:0	1	1DD836761566D261F017A9752A8752A6	◌ɯ ◌̙
ɯ̙i̯	ɯ̙i̯	0:-:+,-:-:-:-:+:+:0:+:-:-:-:-:-:0:0:-:0:0:0:+:+:-:-,+:+,-:+:+,-:-:+:-:-:-:0:-:-:0	1	7D9D6F79219F650629AD017545E1605A	◌ɯ ◌̙ ◌i ◌̯
ɯ̝	ɯ̝	0:-:+:-:-:-:+:+:0:+:-:-:-:-:-:0:0:-:0:0:0:+:+:-:-:+:+:-:-:+:-:-:-:0:-:-:0	1	48F6DB480F4C2D675ED461FC8D9AB841	◌ɯ ◌̝
ɯ̞	ɯ̞	0:-:+:-:-:-:+:+:0:+:-:-:-:-:-:0:0:-:0:0:0:+:+:-:-:+:0:-:-:+:-:-:-:0:-:-:0	11	A258F25A4BD60C0A8F13D410076E4A26	◌ɯ ◌̞
ɯ̞̆	ɯ̞̆	0:-:+:+:-:-:+:+:0:+:-:-:-:-:-:0:0:-:0:0:0:+:+:-:-:+:0:-:-:+:-:-:-:0:-:-:0	1	599EB013F7939B74DCE523F9E02FBE59	◌ɯ ◌̞ ◌̆
ɯ̞̯	ɯ̞̯	0:-:-:-:-:-:+:+:0:+:-:-:-:-:-:0:0:-:0:0:0:+:+:-:-:+:0:-:-:+:-:-:-:0:-:-:0	1	55194A2D84426C53292DC725E69FBA50	◌ɯ ◌̞ ◌̯
ɯ̟	ɯ̟	0:-:+:-:-:-:+:+:0:+:-:-:-:-:-:0:0:-:0:0:0:+:+:-:-:0:+:-:-:+:-:-:-:0:-:-:0	1	D842A6B5A38EFC7B958FE93D58943CF9	◌ɯ ◌̟
ɯ̤	ɯ̤	0:-:+:-:-:-:+:+:0:+:-:-:-:-:-:0:0:-:0:0:0:+:+:-:-:+:+:-:-:+:-:+:-:0:-:-:0	9	D3896FC099EA62776CFE8E7F4ED2D214	◌ɯ ◌̤
ɯ̤a	ɯ̤a	0:-:+:-:-:-:+:+:0:+:-:-:-:-:-:0:0:-:0:0:0:+:+,-:-,+:-:+,-:+:-:-:+:-:+,-:-:0:-:-:0	1	4A3FFB764852ABC66C065B8066EF78F2	◌ɯ ◌̤ ◌a
ɯ̤i̤	ɯ̤i̤	0:-:+:-:-:-:+:+:0:+:-:-:-:-:-:0:0:-:0:0:0:+:+:-:-,+:+,-:+:-:-:+:-:+:-:0:-:-:0	1	7E877DD096EC01F798E80BCB1A9F2E0F	◌ɯ ◌̤ ◌i ◌̤
ɯ̤ə̤	ɯ̤ə̤	0:-:+:-:-:-:+:+:0:+:-:-:-:-:-:0:0:-:0:0:0:+:+,-:-:-:+,-:+,-:-:-:+:-:+:-:0:-:-:0	1	6FE78A5D65F1455510B2023C754D2026	◌ɯ ◌̤ ◌ə ◌̤
ɯ̤ː	ɯ̤ː	0:-:+:-:+:-:+:+:0:+:-:-:-:-:-:0:0:-:0:0:0:+:+:-:-:+:+:-:-:+:-:+:-:0:-:-:0	1	3462D51503218548F63FF36DA2A62A19	◌ɯ ◌̤ ◌ː
ɯ̯ɤ̞	ɯ̯ɤ̞	0:-:-,+:-:-:-:+:+:0:+:-:-:-:-:-:0:0:-:0:0:0:+:+,-:-:-:+:+:-:-:+:-:-:-:0:-:-:0	1	F584ED73B1C98273392D0E92A89BCD2A	◌ɯ ◌̯ ◌ɤ ◌̞
ɯ̰	ɯ̰	0:-:+:-:-:-:+:+:0:+:-:-:-:-:-:0:0:-:0:0:0:+:+:-:-:+:+:-:-:+:-:-:+:0:-:-:0	5	FD3C30F2CBF23496DB856C1A00461D48	◌ɯ ◌̰
ɯ̰ː̽	ɯ̰̽ː	0:-:+:-:+:-:+:+:0:+:-:-:-:-:-:0:0:-:0:0:0:+:0:-:-:0:0:-:-:+:-:-:+:0:-:-:0	1	D4E7E24EFC322C07907A57685F45E73B	◌ɯ ◌̰ ◌ː ◌̽
ɯ̽	ɯ̽	0:-:+:-:-:-:+:+:0:+:-:-:-:-:-:0:0:-:0:0:0:+:0:-:-:0:0:-:-:+:-:-:-:0:-:-:0	10	51027A5C6A1BDEAEA15ADE8085D4FEF9	◌ɯ ◌̽
ɯ̽ː	ɯ̽ː	0:-:+:-:+:-:+:+:0:+:-:-:-:-:-:0:0:-:0:0:0:+:0:-:-:0:0:-:-:+:-:-:-:0:-:-:0	2	E427BE1B337CA8621A93DC9D811CBEC5	◌ɯ ◌̽ ◌ː
ɿ	ɯ͓	0:-:+:-:-:-:+:+:+:+:-:-:-:-:-:0:0:-:0:0:0:+:+:-:-:+:+:-:-:+:-:-:-:0:-:-:0	2	CFE113C5FB098FA8AD3E61FAE8DDFAF0	◌ɿ
ɰ	ɰ	0:-:-:-:-:-:+:+:0:+:-:-:-:-:-:0:0:-:0:0:0:+:+:-:-:+:+:0:0:+:-:-:-:-:-:-:-	64	62B50AA4D6AD6E1D010DD073BCD23B7E	◌ɰ
ɰ̃	ɰ̃	0:-:-:-:-:-:+:+:0:+:-:-:+:-:-:0:0:-:0:0:0:+:+:-:-:+:+:0:0:+:-:-:-:-:-:-:-	1	A290FFF6D30F621CA8D785A003AFBB1F	◌ɰ ◌̃
ɰ̰	ɰ̰	0:-:-:-:-:-:+:+:0:+:-:-:-:-:-:0:0:-:0:0:0:+:+:-:-:+:+:0:0:+:-:-:+:-:-:-:-	2	BEBBE1742A8B3335082C0A4893E55910	◌ɰ ◌̰
ɱ	ɱ	0:-:-:-:-:+:+:-:0:-:-:-:+:-:+:-:+:-:0:0:0:-:0:0:0:0:0:0:0:+:-:-:-:-:-:-:-	18	E61654B85E72EDDB4ADA812B48BA9452	◌ɱ
ⁿf	ɱf	0:-:-:-:-:+:+,-:-,+:+:-:-:-:+,-:-:+:-:+:-:0:0:0:-:0:0:0:0:0:0:0:+,-:-:-:-:-:-:-:-	12	A8DF5DEC65F0B364A2F94B522E976B58	◌ⁿ ◌f
ⁿfʳ	ɱfɾ	0:-:-:-:-:+:+,-,+:-,+,+:+:-,-,+:-,-,+:-:+,-,-:-:+,+,-:-:+:-,-,+:+:-:-:-:0:0:0:0:0:0:0:+,-,+:-:-:-:-:-:-:-	1	8288AA6079950C29D3FCE2C4BE738AC5	◌ⁿ ◌f ◌ʳ
