BIPA_GRAPHEME	CLTS_NAME	GENERATED	EXPLICIT	GRAPHEME	SYMBOLS	URL	LATEX	FEATURES	SOUND	IMAGE	COUNT	NOTE
ɜ̃ː	long nasalized unrounded open-mid central vowel		+	ɜ̃ː	◌ɜ ◌̃ ◌ː		\textipa{\~\textipa{3}}\textlengthmark	empty:vowel:−high −low +back −round +voice +nasal −spread glottis −constricted glottis				
ɜ̥̃	nasalized devoiced unrounded open-mid central vowel	+	+	ɜ̥̃	◌ɜ ◌̥ ◌̃		*\textipa{\~\textipa{3}}	empty:vowel:−high −low +back −round −voice +nasal −spread glottis −constricted glottis				
ɜ̥̃ː	long nasalized devoiced unrounded open-mid central vowel	+	+	ɜ̥̃ː	◌ɜ ◌̥ ◌̃ ◌ː		*\textipa{\~\textipa{3}}\textlengthmark	empty:vowel:−high −low +back −round −voice +nasal −spread glottis −constricted glottis				
ɜ̥	devoiced unrounded open-mid central vowel	+	+	ɜ̥	◌ɜ ◌̥		*\textipa{3}	empty:vowel:−high −low +back −round −voice −nasal −spread glottis −constricted glottis				
ɜ̥ː	long devoiced unrounded open-mid central vowel	+	+	ɜ̥ː	◌ɜ ◌̥ ◌ː		*\textipa{3}\textlengthmark	empty:vowel:−high −low +back −round −voice −nasal −spread glottis −constricted glottis				
ɜ̯	non-syllabic unrounded open-mid central vowel	+	+	ɜ̯	◌ɜ ◌̯		\textroundcap{\textipa{3}}	empty:vowel:−high −low +back −round +voice −nasal −spread glottis −constricted glottis				
ɜ̯ː	long non-syllabic unrounded open-mid central vowel	+	+	ɜ̯ː	◌ɜ ◌̯ ◌ː		\textroundcap{\textipa{3}}\textlengthmark	empty:vowel:−high −low +back −round +voice −nasal −spread glottis −constricted glottis				
ɜ̯̃	non-syllabic nasalized unrounded open-mid central vowel	+	+	ɜ̯̃	◌ɜ ◌̯ ◌̃		\textipa{\~\textroundcap{\textipa{3}}}	empty:vowel:−high −low +back −round +voice +nasal −spread glottis −constricted glottis				
ɜ̯̃ː	long non-syllabic nasalized unrounded open-mid central vowel	+	+	ɜ̯̃ː	◌ɜ ◌̯ ◌̃ ◌ː		\textipa{\~\textroundcap{\textipa{3}}}\textlengthmark	empty:vowel:−high −low +back −round +voice +nasal −spread glottis −constricted glottis				
ɜ̥̯̃	non-syllabic nasalized devoiced unrounded open-mid central vowel	+	+	ɜ̯̥̃	◌ɜ ◌̥ ◌̯ ◌̃		*\textipa{\~\textroundcap{\textipa{3}}}	empty:vowel:−high −low +back −round −voice +nasal −spread glottis −constricted glottis				
ɜ̥̯̃ː	long non-syllabic nasalized devoiced unrounded open-mid central vowel	+	+	ɜ̯̥̃ː	◌ɜ ◌̥ ◌̯ ◌̃ ◌ː		*\textipa{\~\textroundcap{\textipa{3}}}\textlengthmark	empty:vowel:−high −low +back −round −voice +nasal −spread glottis −constricted glottis				
ɜ̥̯	non-syllabic devoiced unrounded open-mid central vowel	+	+	ɜ̯̥	◌ɜ ◌̥ ◌̯		*\textroundcap{\textipa{3}}	empty:vowel:−high −low +back −round −voice −nasal −spread glottis −constricted glottis				
ɜ̥̯ː	long non-syllabic devoiced unrounded open-mid central vowel	+	+	ɜ̯̥ː	◌ɜ ◌̥ ◌̯ ◌ː		*\textroundcap{\textipa{3}}\textlengthmark	empty:vowel:−high −low +back −round −voice −nasal −spread glottis −constricted glottis				
ɜ˞	rhotacized unrounded open-mid central vowel	+	+	ɝ	◌ɜ ◌˞		\textrhookrevepsilon	empty:vowel:−high −low +back −round +voice −nasal −spread glottis −constricted glottis				
ɜ˞ː	long rhotacized unrounded open-mid central vowel	+	+	ɝː	◌ɜ ◌˞ ◌ː		\textrhookrevepsilon\textlengthmark	empty:vowel:−high −low +back −round +voice −nasal −spread glottis −constricted glottis				
ɜ̃˞	rhotacized nasalized unrounded open-mid central vowel	+	+	ɝ̃	◌ɜ ◌̃ ◌˞		\textipa{\~\textrhookrevepsilon}	empty:vowel:−high −low +back −round +voice +nasal −spread glottis −constricted glottis				
ɜ̃˞ː	long rhotacized nasalized unrounded open-mid central vowel	+	+	ɝ̃ː	◌ɜ ◌̃ ◌˞ ◌ː		\textipa{\~\textrhookrevepsilon}\textlengthmark	empty:vowel:−high −low +back −round +voice +nasal −spread glottis −constricted glottis				
ɜ̥̃˞	rhotacized nasalized devoiced unrounded open-mid central vowel	+	+	ɝ̥̃	◌ɜ ◌̥ ◌̃ ◌˞		*\textipa{\~\textrhookrevepsilon}	empty:vowel:−high −low +back −round −voice +nasal −spread glottis −constricted glottis				
ɜ̥̃˞ː	long rhotacized nasalized devoiced unrounded open-mid central vowel	+	+	ɝ̥̃ː	◌ɜ ◌̥ ◌̃ ◌˞ ◌ː		*\textipa{\~\textrhookrevepsilon}\textlengthmark	empty:vowel:−high −low +back −round −voice +nasal −spread glottis −constricted glottis				
ɜ̥˞	rhotacized devoiced unrounded open-mid central vowel	+	+	ɝ̥	◌ɜ ◌̥ ◌˞		*\textrhookrevepsilon	empty:vowel:−high −low +back −round −voice −nasal −spread glottis −constricted glottis				
ɜ̥˞ː	long rhotacized devoiced unrounded open-mid central vowel	+	+	ɝ̥ː	◌ɜ ◌̥ ◌˞ ◌ː		*\textrhookrevepsilon\textlengthmark	empty:vowel:−high −low +back −round −voice −nasal −spread glottis −constricted glottis				
ɜ̯˞	rhotacized non-syllabic unrounded open-mid central vowel	+	+	ɝ̯	◌ɜ ◌̯ ◌˞		\textroundcap{\textrhookrevepsilon}	empty:vowel:−high −low +back −round +voice −nasal −spread glottis −constricted glottis				
ɜ̯˞ː	long rhotacized non-syllabic unrounded open-mid central vowel	+	+	ɝ̯ː	◌ɜ ◌̯ ◌˞ ◌ː		\textroundcap{\textrhookrevepsilon}\textlengthmark	empty:vowel:−high −low +back −round +voice −nasal −spread glottis −constricted glottis				
ɜ̯̃˞	rhotacized non-syllabic nasalized unrounded open-mid central vowel	+	+	ɝ̯̃	◌ɜ ◌̯ ◌̃ ◌˞		\textipa{\~\textroundcap{\textrhookrevepsilon}}	empty:vowel:−high −low +back −round +voice +nasal −spread glottis −constricted glottis				
ɜ̯̃˞ː	long rhotacized non-syllabic nasalized unrounded open-mid central vowel	+	+	ɝ̯̃ː	◌ɜ ◌̯ ◌̃ ◌˞ ◌ː		\textipa{\~\textroundcap{\textrhookrevepsilon}}\textlengthmark	empty:vowel:−high −low +back −round +voice +nasal −spread glottis −constricted glottis				
ɜ̥̯̃˞	rhotacized non-syllabic nasalized devoiced unrounded open-mid central vowel	+	+	ɝ̯̥̃	◌ɜ ◌̥ ◌̯ ◌̃ ◌˞		*\textipa{\~\textroundcap{\textrhookrevepsilon}}	empty:vowel:−high −low +back −round −voice +nasal −spread glottis −constricted glottis				
ɜ̥̯̃˞ː	long rhotacized non-syllabic nasalized devoiced unrounded open-mid central vowel	+	+	ɝ̯̥̃ː	◌ɜ ◌̥ ◌̯ ◌̃ ◌˞ ◌ː		*\textipa{\~\textroundcap{\textrhookrevepsilon}}\textlengthmark	empty:vowel:−high −low +back −round −voice +nasal −spread glottis −constricted glottis				
ɜ̥̯˞	rhotacized non-syllabic devoiced unrounded open-mid central vowel	+	+	ɝ̯̥	◌ɜ ◌̥ ◌̯ ◌˞		*\textroundcap{\textrhookrevepsilon}	empty:vowel:−high −low +back −round −voice −nasal −spread glottis −constricted glottis				
ɜ̥̯˞ː	long rhotacized non-syllabic devoiced unrounded open-mid central vowel	+	+	ɝ̯̥ː	◌ɜ ◌̥ ◌̯ ◌˞ ◌ː		*\textroundcap{\textrhookrevepsilon}\textlengthmark	empty:vowel:−high −low +back −round −voice −nasal −spread glottis −constricted glottis				
ɞ	rounded open-mid central vowel		+	ɞ	◌ɞ		\textcloseepsilon	empty:vowel:−high −low +back +round +voice −nasal −spread glottis −constricted glottis				
ɞː	long rounded open-mid central vowel		+	ɞː	◌ɞ ◌ː		\textcloseepsilon\textlengthmark	empty:vowel:−high −low +back +round +voice −nasal −spread glottis −constricted glottis				
ɞ̃	nasalized rounded open-mid central vowel		+	ɞ̃	◌ɞ ◌̃		\textipa{\~\textcloseepsilon}	empty:vowel:−high −low +back +round +voice +nasal −spread glottis −constricted glottis				
ɞ̃ː	long nasalized rounded open-mid central vowel		+	ɞ̃ː	◌ɞ ◌̃ ◌ː		\textipa{\~\textcloseepsilon}\textlengthmark	empty:vowel:−high −low +back +round +voice +nasal −spread glottis −constricted glottis				
ɞ̥̃	nasalized devoiced rounded open-mid central vowel	+	+	ɞ̥̃	◌ɞ ◌̥ ◌̃		*\textipa{\~\textcloseepsilon}	empty:vowel:−high −low +back +round −voice +nasal −spread glottis −constricted glottis				
ɞ̥̃ː	long nasalized devoiced rounded open-mid central vowel	+	+	ɞ̥̃ː	◌ɞ ◌̥ ◌̃ ◌ː		*\textipa{\~\textcloseepsilon}\textlengthmark	empty:vowel:−high −low +back +round −voice +nasal −spread glottis −constricted glottis				
ɞ̥	devoiced rounded open-mid central vowel	+	+	ɞ̥	◌ɞ ◌̥		*\textcloseepsilon	empty:vowel:−high −low +back +round −voice −nasal −spread glottis −constricted glottis				
ɞ̥ː	long devoiced rounded open-mid central vowel	+	+	ɞ̥ː	◌ɞ ◌̥ ◌ː		*\textcloseepsilon\textlengthmark	empty:vowel:−high −low +back +round −voice −nasal −spread glottis −constricted glottis				
ɞ̯	non-syllabic rounded open-mid central vowel	+	+	ɞ̯	◌ɞ ◌̯		\textroundcap{\textcloseepsilon}	empty:vowel:−high −low +back +round +voice −nasal −spread glottis −constricted glottis				
ɞ̯ː	long non-syllabic rounded open-mid central vowel	+	+	ɞ̯ː	◌ɞ ◌̯ ◌ː		\textroundcap{\textcloseepsilon}\textlengthmark	empty:vowel:−high −low +back +round +voice −nasal −spread glottis −constricted glottis				
ɞ̯̃	non-syllabic nasalized rounded open-mid central vowel	+	+	ɞ̯̃	◌ɞ ◌̯ ◌̃		\textipa{\~\textroundcap{\textcloseepsilon}}	empty:vowel:−high −low +back +round +voice +nasal −spread glottis −constricted glottis				
ɞ̯̃ː	long non-syllabic nasalized rounded open-mid central vowel	+	+	ɞ̯̃ː	◌ɞ ◌̯ ◌̃ ◌ː		\textipa{\~\textroundcap{\textcloseepsilon}}\textlengthmark	empty:vowel:−high −low +back +round +voice +nasal −spread glottis −constricted glottis				
ɞ̥̯̃	non-syllabic nasalized devoiced rounded open-mid central vowel	+	+	ɞ̯̥̃	◌ɞ ◌̥ ◌̯ ◌̃		*\textipa{\~\textroundcap{\textcloseepsilon}}	empty:vowel:−high −low +back +round −voice +nasal −spread glottis −constricted glottis				
ɞ̥̯̃ː	long non-syllabic nasalized devoiced rounded open-mid central vowel	+	+	ɞ̯̥̃ː	◌ɞ ◌̥ ◌̯ ◌̃ ◌ː		*\textipa{\~\textroundcap{\textcloseepsilon}}\textlengthmark	empty:vowel:−high −low +back +round −voice +nasal −spread glottis −constricted glottis				
ɞ̥̯	non-syllabic devoiced rounded open-mid central vowel	+	+	ɞ̯̥	◌ɞ ◌̥ ◌̯		*\textroundcap{\textcloseepsilon}	empty:vowel:−high −low +back +round −voice −nasal −spread glottis −constricted glottis				
ɞ̥̯ː	long non-syllabic devoiced rounded open-mid central vowel	+	+	ɞ̯̥ː	◌ɞ ◌̥ ◌̯ ◌ː		*\textroundcap{\textcloseepsilon}\textlengthmark	empty:vowel:−high −low +back +round −voice −nasal −spread glottis −constricted glottis				
ɟ	voiced palatal stop consonant		+	ɟ	◌ɟ		\textbardotlessj	palatal:plosive:+voice				
ɟʰ	aspirated voiced palatal stop consonant	+	+	ɟʰ	◌ɟ ◌ʰ		\textbardotlessj extsuperscript{h}	palatal:plosive:+voice +spread glottis				
ɟʲʰ	palatalized aspirated voiced palatal stop consonant	+	+	ɟʰʲ	◌ɟ ◌ʲ ◌ʰ		\textbardotlessj extsuperscript{h}\super j	palatal:plosive:+voice +spread glottis				
ɟʲʰː	palatalized aspirated long voiced palatal stop consonant	+	+	ɟʰʲː	◌ɟ ◌ʲ ◌ʰ ◌ː		\textbardotlessj extsuperscript{h}\super j\textlengthmark	palatal:plosive:+voice +spread glottis				
ɟʷʰ	labialized aspirated voiced palatal stop consonant	+	+	ɟʰʷ	◌ɟ ◌ʷ ◌ʰ		\textbardotlessj extsuperscript{h}\super w	palatal, labial:plosive:+voice +spread glottis				
ɟʷʰː	labialized aspirated long voiced palatal stop consonant	+	+	ɟʰʷː	◌ɟ ◌ʷ ◌ʰ ◌ː		\textbardotlessj extsuperscript{h}\super w\textlengthmark	palatal, labial:plosive:+voice +spread glottis				
ɟʰː	aspirated long voiced palatal stop consonant	+	+	ɟʰː	◌ɟ ◌ʰ ◌ː		\textbardotlessj extsuperscript{h}\textlengthmark	palatal:plosive:+voice +spread glottis				
ɟʲ	palatalized voiced palatal stop consonant	+	+	ɟʲ	◌ɟ ◌ʲ		\textbardotlessj\super j	palatal:plosive:+voice				
ɟʲː	palatalized long voiced palatal stop consonant	+	+	ɟʲː	◌ɟ ◌ʲ ◌ː		\textbardotlessj\super j\textlengthmark	palatal:plosive:+voice				
ɟʷ	labialized voiced palatal stop consonant	+	+	ɟʷ	◌ɟ ◌ʷ		\textbardotlessj\super w	palatal, labial:plosive:+voice				
ɟʷː	labialized long voiced palatal stop consonant	+	+	ɟʷː	◌ɟ ◌ʷ ◌ː		\textbardotlessj\super w\textlengthmark	palatal, labial:plosive:+voice				
ɟː	long voiced palatal stop consonant	+	+	ɟː	◌ɟ ◌ː		\textbardotlessj\textlengthmark	palatal:plosive:+voice				
ɟ̩	syllabic voiced palatal stop consonant	+	+	ɟ̩	◌ɟ ◌̩		\textipa{\s{\textbardotlessj}}	palatal:plosive:+voice +syllabic				
ɟ̩ʲ	syllabic palatalized voiced palatal stop consonant	+	+	ɟ̩ʲ	◌ɟ ◌̩ ◌ʲ		\textipa{\s{\textbardotlessj}}\super j	palatal:plosive:+voice +syllabic				
ɟ̩ʲː	syllabic palatalized long voiced palatal stop consonant	+	+	ɟ̩ʲː	◌ɟ ◌̩ ◌ʲ ◌ː		\textipa{\s{\textbardotlessj}}\super j\textlengthmark	palatal:plosive:+voice +syllabic				
ɟ̩ʷ	syllabic labialized voiced palatal stop consonant	+	+	ɟ̩ʷ	◌ɟ ◌̩ ◌ʷ		\textipa{\s{\textbardotlessj}}\super w	palatal, labial:plosive:+voice +syllabic				
ɟ̩ʷː	syllabic labialized long voiced palatal stop consonant	+	+	ɟ̩ʷː	◌ɟ ◌̩ ◌ʷ ◌ː		\textipa{\s{\textbardotlessj}}\super w\textlengthmark	palatal, labial:plosive:+voice +syllabic				
ɟ̩ː	syllabic long voiced palatal stop consonant	+	+	ɟ̩ː	◌ɟ ◌̩ ◌ː		\textipa{\s{\textbardotlessj}}\textlengthmark	palatal:plosive:+voice +syllabic				
ɟʝ	voiced palatal affricate consonant		+	ɟ͡ʝ	◌ɟ ◌ʝ		\t{ɟ͡\textctj}	palatal:affricate:+voice				
ɟʝʰ	aspirated voiced palatal affricate consonant	+	+	ɟ͡ʝʰ	◌ɟ ◌ʝ ◌ʰ		\t{ɟ͡\textctj} extsuperscript{h}	palatal:affricate:+voice +spread glottis				
ɟʝʰː	aspirated long voiced palatal affricate consonant	+	+	ɟ͡ʝʰː	◌ɟ ◌ʝ ◌ʰ ◌ː		\t{ɟ͡\textctj} extsuperscript{h}\textlengthmark	palatal:affricate:+voice +spread glottis				
ɟʝʲ	palatalized voiced palatal affricate consonant	+	+	ɟ͡ʝʲ	◌ɟ ◌ʝ ◌ʲ		\t{ɟ͡\textctj}\super j	palatal:affricate:+voice				
ɟʝʲː	palatalized long voiced palatal affricate consonant	+	+	ɟ͡ʝʲː	◌ɟ ◌ʝ ◌ʲ ◌ː		\t{ɟ͡\textctj}\super j\textlengthmark	palatal:affricate:+voice				
ɟʝʷ	labialized voiced palatal affricate consonant	+	+	ɟ͡ʝʷ	◌ɟ ◌ʝ ◌ʷ		\t{ɟ͡\textctj}\super w	palatal, labial:affricate:+voice				
ɟʝʷː	labialized long voiced palatal affricate consonant	+	+	ɟ͡ʝʷː	◌ɟ ◌ʝ ◌ʷ ◌ː		\t{ɟ͡\textctj}\super w\textlengthmark	palatal, labial:affricate:+voice				
ɟʝː	long voiced palatal affricate consonant	+	+	ɟ͡ʝː	◌ɟ ◌ʝ ◌ː		\t{ɟ͡\textctj}\textlengthmark	palatal:affricate:+voice				
ɠ	voiced velar implosive consonant		+	ɠ	◌ɠ		\texthtg	velar:plosive:+voice				
ɠʰ	aspirated voiced velar implosive consonant	+	+	ɠʰ	◌ɠ ◌ʰ		\texthtg extsuperscript{h}	velar:plosive:+voice +spread glottis				
ɠʲʰ	palatalized aspirated voiced velar implosive consonant	+	+	ɠʰʲ	◌ɠ ◌ʲ ◌ʰ		\texthtg extsuperscript{h}\super j	velar, palatal:plosive:+voice +spread glottis				
ɠʲʰː	palatalized aspirated long voiced velar implosive consonant	+	+	ɠʰʲː	◌ɠ ◌ʲ ◌ʰ ◌ː		\texthtg extsuperscript{h}\super j\textlengthmark	velar, palatal:plosive:+voice +spread glottis				
ɠʷʰ	labialized aspirated voiced velar implosive consonant	+	+	ɠʰʷ	◌ɠ ◌ʷ ◌ʰ		\texthtg extsuperscript{h}\super w	velar, labial:plosive:+voice +spread glottis				
ɠʷʰː	labialized aspirated long voiced velar implosive consonant	+	+	ɠʰʷː	◌ɠ ◌ʷ ◌ʰ ◌ː		\texthtg extsuperscript{h}\super w\textlengthmark	velar, labial:plosive:+voice +spread glottis				
ɠʰː	aspirated long voiced velar implosive consonant	+	+	ɠʰː	◌ɠ ◌ʰ ◌ː		\texthtg extsuperscript{h}\textlengthmark	velar:plosive:+voice +spread glottis				
ɠʲ	palatalized voiced velar implosive consonant	+	+	ɠʲ	◌ɠ ◌ʲ		\texthtg\super j	velar, palatal:plosive:+voice				
ɠʲː	palatalized long voiced velar implosive consonant	+	+	ɠʲː	◌ɠ ◌ʲ ◌ː		\texthtg\super j\textlengthmark	velar, palatal:plosive:+voice				
ɠʷ	labialized voiced velar implosive consonant	+	+	ɠʷ	◌ɠ ◌ʷ		\texthtg\super w	velar, labial:plosive:+voice				
ɠʷː	labialized long voiced velar implosive consonant	+	+	ɠʷː	◌ɠ ◌ʷ ◌ː		\texthtg\super w\textlengthmark	velar, labial:plosive:+voice				
ɠː	long voiced velar implosive consonant	+	+	ɠː	◌ɠ ◌ː		\texthtg\textlengthmark	velar:plosive:+voice				
ɠ̩	syllabic voiced velar implosive consonant	+	+	ɠ̩	◌ɠ ◌̩		\textipa{\s{\texthtg}}	velar:plosive:+voice +syllabic				
ɠ̩ʲ	syllabic palatalized voiced velar implosive consonant	+	+	ɠ̩ʲ	◌ɠ ◌̩ ◌ʲ		\textipa{\s{\texthtg}}\super j	velar, palatal:plosive:+voice +syllabic				
ɠ̩ʲː	syllabic palatalized long voiced velar implosive consonant	+	+	ɠ̩ʲː	◌ɠ ◌̩ ◌ʲ ◌ː		\textipa{\s{\texthtg}}\super j\textlengthmark	velar, palatal:plosive:+voice +syllabic				
ɠ̩ʷ	syllabic labialized voiced velar implosive consonant	+	+	ɠ̩ʷ	◌ɠ ◌̩ ◌ʷ		\textipa{\s{\texthtg}}\super w	velar, labial:plosive:+voice +syllabic				
ɠ̩ʷː	syllabic labialized long voiced velar implosive consonant	+	+	ɠ̩ʷː	◌ɠ ◌̩ ◌ʷ ◌ː		\textipa{\s{\texthtg}}\super w\textlengthmark	velar, labial:plosive:+voice +syllabic				
ɠ̩ː	syllabic long voiced velar implosive consonant	+	+	ɠ̩ː	◌ɠ ◌̩ ◌ː		\textipa{\s{\texthtg}}\textlengthmark	velar:plosive:+voice +syllabic				
g	voiced velar stop consonant		+	ɡ	◌g		ɡ	velar:plosive:+voice				
gʰ	aspirated voiced velar stop consonant		+	ɡʰ	◌g ◌ʰ		ɡ extsuperscript{h}	velar:plosive:+voice +spread glottis				
gʲʰ	palatalized aspirated voiced velar stop consonant	+	+	ɡʰʲ	◌g ◌ʲ ◌ʰ		ɡ extsuperscript{h}\super j	velar, palatal:plosive:+voice +spread glottis				
gʲʰː	palatalized aspirated long voiced velar stop consonant	+	+	ɡʰʲː	◌g ◌ʲ ◌ʰ ◌ː		ɡ extsuperscript{h}\super j\textlengthmark	velar, palatal:plosive:+voice +spread glottis				
gʷʰ	labialized aspirated voiced velar stop consonant	+	+	ɡʰʷ	◌g ◌ʷ ◌ʰ		ɡ extsuperscript{h}\super w	velar, labial:plosive:+voice +spread glottis				
gʷʰː	labialized aspirated long voiced velar stop consonant	+	+	ɡʰʷː	◌g ◌ʷ ◌ʰ ◌ː		ɡ extsuperscript{h}\super w\textlengthmark	velar, labial:plosive:+voice +spread glottis				
gʰː	aspirated long voiced velar stop consonant	+	+	ɡʰː	◌g ◌ʰ ◌ː		ɡ extsuperscript{h}\textlengthmark	velar:plosive:+voice +spread glottis				
gʲ	palatalized voiced velar stop consonant		+	ɡʲ	◌g ◌ʲ		ɡ\super j	velar, palatal:plosive:+voice				
gʲː	palatalized long voiced velar stop consonant	+	+	ɡʲː	◌g ◌ʲ ◌ː		ɡ\super j\textlengthmark	velar, palatal:plosive:+voice				
gʷ	labialized voiced velar stop consonant		+	ɡʷ	◌g ◌ʷ		ɡ\super w	velar, labial:plosive:+voice				
