BIPA_GRAPHEME	CLTS_NAME	GENERATED	EXPLICIT	GRAPHEME	SYMBOLS	URL	LATEX	FEATURES	SOUND	IMAGE	COUNT	NOTE
ŋǀ	voiced dental nasal-click consonant		+	ŋǀ	◌ŋ ◌ǀ			click nasal voiced dental velar				
ŋǁ	voiced alveolar lateral nasal-click consonant		+	ŋǁ	◌ŋ ◌ǁ			click nasal lateral voiced alveolar velar				
ŋǂ	voiced palatal nasal-click consonant		+	ŋǂ	◌ŋ ◌ǂ			click nasal voiced palatal velar				
ŋǃ	voiced alveolar nasal-click consonant		+	ŋǃ	◌ŋ ◌ǃ			click nasal voiced palato-alveolar velar				
ⁿg	pre-nasalized voiced velar stop consonant		+	ŋɡ	◌ⁿ ◌g			pulmonic stop prenasalized voiced velar				
ⁿgʷ	pre-nasalized labialized voiced velar stop consonant	+	+	ŋɡʷ	◌ⁿ ◌g ◌ʷ			pulmonic stop prenasalized voiced labialized velar				
ŋʲ	palatalized voiced velar nasal consonant	+	+	ŋʲ	◌ŋ ◌ʲ			pulmonic nasal voiced palatalized velar				
ŋʷ	labialized voiced velar nasal consonant		+	ŋʷ	◌ŋ ◌ʷ			pulmonic nasal voiced labialized velar				
ŋˀ	glottalized voiced velar nasal consonant	+	+	ŋˀ	◌ŋ ◌ˀ			pulmonic nasal voiced laryngealized velar				
ŋ̊	devoiced voiced velar nasal consonant		+	ŋ̥	◌ŋ ◌̊			pulmonic nasal voiceless velar				
ⁿǀʰ	pre-nasalized aspirated voiceless dental click consonant	+	+	ŋ̥ǀh̃	◌ⁿ ◌ǀ ◌ʰ			click fricative nasal nasalized voiceless dental velar glottal				
ⁿǀ	pre-nasalized voiceless dental click consonant	+	+	ŋ̥ǀx	◌ⁿ ◌ǀ			click fricative nasal voiceless dental velar				
ⁿǀˀ	pre-nasalized glottalized voiceless dental click consonant	+	+	ŋ̥ǀʔ	◌ⁿ ◌ǀ ◌ˀ			click stop nasal voiceless dental velar glottal				
ⁿǁʰ	pre-nasalized aspirated voiceless alveolar lateral click consonant	+	+	ŋ̥ǁh̃	◌ⁿ ◌ǁ ◌ʰ			click fricative nasal lateral nasalized voiceless alveolar velar glottal				
ⁿǁ	pre-nasalized voiceless alveolar lateral click consonant	+	+	ŋ̥ǁx	◌ⁿ ◌ǁ			click fricative nasal lateral voiceless alveolar velar				
ⁿǁˀ	pre-nasalized glottalized voiceless alveolar lateral click consonant	+	+	ŋ̥ǁʔ	◌ⁿ ◌ǁ ◌ˀ			click stop nasal lateral voiceless alveolar velar glottal				
ⁿǂʰ	pre-nasalized aspirated voiceless palatal click consonant	+	+	ŋ̥ǂh̃	◌ⁿ ◌ǂ ◌ʰ			click fricative nasal nasalized voiceless palatal velar glottal				
ⁿǂ	pre-nasalized voiceless palatal click consonant	+	+	ŋ̥ǂx	◌ⁿ ◌ǂ			click fricative nasal voiceless palatal velar				
ⁿǂˀ	pre-nasalized glottalized voiceless palatal click consonant	+	+	ŋ̥ǂʔ	◌ⁿ ◌ǂ ◌ˀ			click stop nasal voiceless palatal velar glottal				
ⁿǃʰ	pre-nasalized aspirated voiceless alveolar click consonant	+	+	ŋ̥ǃh̃	◌ⁿ ◌ǃ ◌ʰ			click fricative nasal nasalized voiceless palato-alveolar velar glottal				
ⁿǃ	pre-nasalized voiceless alveolar click consonant	+	+	ŋ̥ǃx	◌ⁿ ◌ǃ			click fricative nasal voiceless palato-alveolar velar				
ⁿǃˀ	pre-nasalized glottalized voiceless alveolar click consonant	+	+	ŋ̥ǃʔ	◌ⁿ ◌ǃ ◌ˀ			click stop nasal voiceless palato-alveolar velar glottal				
œ	rounded open-mid front vowel		+	œ	◌œ			lower mid front rounded				
œy	from rounded open-mid front to rounded close front diphthong	+	+	œy	◌œ ◌y			diphtong high lower mid front rounded rising				
œː	long rounded open-mid front vowel		+	œː	◌œ ◌ː			long lower mid front rounded				
œ̃	nasalized rounded open-mid front vowel		+	œ̃	◌œ ◌̃			nasalized lower mid front rounded				
b̪	voiced labio-dental stop consonant		+	ȸ	◌b ◌̪			pulmonic stop voiced labio-dental				
bv	voiced labio-dental affricate consonant		+	ȸv	◌b ◌v			pulmonic affricate sibilant voiced labio-dental				
pf	voiceless labio-dental affricate consonant		+	ȹf	◌p ◌f			pulmonic affricate sibilant voiceless labio-dental				
ɐ	unrounded near-open central vowel		+	ɐ	◌ɐ			raised low central unrounded				
ɐː	long unrounded near-open central vowel		+	ɐː	◌ɐ ◌ː			long raised low central unrounded				
ɐ̃	nasalized unrounded near-open central vowel		+	ɐ̃	◌ɐ ◌̃			nasalized raised low central unrounded				
ɑ	unrounded open back vowel		+	ɑ	◌ɑ			low back unrounded				
ɑu	from unrounded open back to rounded close back diphthong	+	+	ɑu	◌ɑ ◌u			diphtong high low back unrounded rounded rising rounding				
ɑ̥ː	long devoiced unrounded open back vowel	+	+	ɑɑ̥	◌ɑ ◌̥ ◌ː			voiceless diphtong low back unrounded				
ɑː	long unrounded open back vowel		+	ɑː	◌ɑ ◌ː			long low back unrounded				
ɑˤ	pharyngealized unrounded open back vowel	+	+	ɑˤ	◌ɑ ◌ˤ			pharyngealized  low back unrounded				
ɑ̃	nasalized unrounded open back vowel		+	ɑ̃	◌ɑ ◌̃			nasalized low back unrounded				
ɑ̃ː	long nasalized unrounded open back vowel		+	ɑ̃ː	◌ɑ ◌̃ ◌ː			nasalized long low back unrounded				
ɑ̰	creaky unrounded open back vowel	+	+	ɑ̰	◌ɑ ◌̰			laryngealized low back unrounded				
ɒ	rounded open back vowel		+	ɒ	◌ɒ			low back rounded				
ɒː	long rounded open back vowel		+	ɒː	◌ɒ ◌ː			long low back rounded				
ɒ̃	nasalized rounded open back vowel		+	ɒ̃	◌ɒ ◌̃			nasalized low back rounded				
ɒ̝	raised rounded open back vowel	+	+	ɒ̝	◌ɒ ◌̝			raised low back rounded				
ɓ	voiced bilabial implosive consonant		+	ɓ	◌ɓ			implosive stop voiced bilabial				
ɓʲ	palatalized voiced bilabial implosive consonant		+	ɓʲ	◌ɓ ◌ʲ			implosive stop voiced palatalized bilabial				
ɔ	rounded open-mid back vowel		+	ɔ	◌ɔ			lower mid back rounded				
ɔa	from rounded open-mid back to unrounded open front diphthong	+	+	ɔa	◌ɔ ◌a			diphtong lower mid low central back unrounded rounded lowering fronting unrounding				
ɔi	from rounded open-mid back to unrounded close front diphthong	+	+	ɔi	◌ɔ ◌i			diphtong high lower mid front back unrounded rounded rising fronting unrounding				
ɔu	from rounded open-mid back to rounded close back diphthong	+	+	ɔu	◌ɔ ◌u			diphtong high lower mid back rounded rising				
ɔy	from rounded open-mid back to rounded close front diphthong	+	+	ɔy	◌ɔ ◌y			diphtong high lower mid front back rounded rising fronting				
ɔ̥ː	long devoiced rounded open-mid back vowel	+	+	ɔɔ̥	◌ɔ ◌̥ ◌ː			voiceless diphtong lower mid back rounded				
ɔɪ	from rounded open-mid back to unrounded near-close near-front diphthong	+	+	ɔɪ	◌ɔ ◌ɪ			diphtong lowered high lower mid front back unrounded rounded rising fronting unrounding				
ɔː	long rounded open-mid back vowel		+	ɔː	◌ɔ ◌ː			long lower mid back rounded				
ɔ̃	nasalized rounded open-mid back vowel		+	ɔ̃	◌ɔ ◌̃			nasalized lower mid back rounded				
ɔ̃ː	long nasalized rounded open-mid back vowel		+	ɔ̃ː	◌ɔ ◌̃ ◌ː			nasalized long lower mid back rounded				
ɔ̆	ultra-short rounded open-mid back vowel	+	+	ɔ̆	◌ɔ ◌̆			overshort lower mid back rounded				
ɔ̤	breathy rounded open-mid back vowel	+	+	ɔ̤	◌ɔ ◌̤			breathy voiced lower mid back rounded				
ɕ	voiceless alveolo-palatal sibilant fricative consonant		+	ɕ	◌ɕ			pulmonic fricative sibilant voiceless palatalized palato-alveolar				
ɖ	voiced retroflex stop consonant		+	ɖ	◌ɖ			pulmonic stop voiced retroflex				
ɖʐ	voiced retroflex sibilant affricate consonant		+	ɖʐ	◌ɖ ◌ʐ			pulmonic affricate sibilant voiced retroflex				
ɖː	long voiced retroflex stop consonant	+	+	ɖː	◌ɖ ◌ː			pulmonic stop voiced long retroflex				
ɖʱ	breathy voiced retroflex stop consonant		+	ɖ̤	◌ɖ ◌ʱ			pulmonic stop breathy voiced retroflex				
ɖ̰	creaky voiced retroflex stop consonant	+	+	ɖ̰	◌ɖ ◌̰			pulmonic stop voiced laryngealized retroflex				
ɗ	voiced dental implosive consonant		+	ɗ	◌ɗ			implosive stop voiced alveolar				
ɗʼ	voiced dental ejective implosive consonant	+	+	ɗ'	◌ɗ ◌ʼ			implosive stop voiced unspecified coronal place				
ɗ	voiced dental implosive consonant		+	ɗ̪	◌ɗ			implosive stop voiced dental				
ɗʲ	palatalized voiced dental implosive consonant	+	+	ɗ̪ʲ	◌ɗ ◌ʲ			implosive stop voiced palatalized dental				
ə	unrounded mid central vowel		+	ə	◌ə			higher mid central unrounded				
ə	unrounded mid central vowel		+	ə'	◌ə			unspecified mid central unrounded				
əa	from unrounded mid central to unrounded open front diphthong	+	+	əa	◌ə ◌a			diphtong higher mid low central unrounded lowering				
əi	from unrounded mid central to unrounded close front diphthong	+	+	əi	◌ə ◌i			diphtong high higher mid front central unrounded rising fronting				
əu	from unrounded mid central to rounded close back diphthong	+	+	əu	◌ə ◌u			diphtong high higher mid central back unrounded rounded rising backing rounding				
əɨ	from unrounded mid central to unrounded close central diphthong	+	+	əɨ	◌ə ◌ɨ			diphtong high higher mid central unrounded rising				
əɯ	from unrounded mid central to unrounded close back diphthong	+	+	əɯ	◌ə ◌ɯ			diphtong high higher mid central back unrounded rising backing				
əː	long unrounded mid central vowel		+	əː	◌ə ◌ː			long higher mid central unrounded				
əː	long unrounded mid central vowel		+	əː'	◌ə ◌ː			long unspecified mid central unrounded				
ə˞	rhotacized unrounded mid central vowel		+	ə˞'	◌ə ◌˞			unspecified mid central unrounded rhotacized				
ə̃	nasalized unrounded mid central vowel		+	ə̃	◌ə ◌̃			nasalized higher mid central unrounded				
ə̃	nasalized unrounded mid central vowel		+	ə̃'	◌ə ◌̃			nasalized unspecified mid central unrounded				
ə̃ː	long nasalized unrounded mid central vowel		+	ə̃ː	◌ə ◌̃ ◌ː			nasalized long higher mid central unrounded				
ə̆	ultra-short unrounded mid central vowel		+	ə̆	◌ə ◌̆			overshort higher mid central unrounded				
ɛ	unrounded open-mid front vowel		+	ɛ	◌ɛ			lower mid front unrounded				
ɛi	from unrounded open-mid front to unrounded close front diphthong	+	+	ɛi	◌ɛ ◌i			diphtong high lower mid front unrounded rising				
ɛu	from unrounded open-mid front to rounded close back diphthong	+	+	ɛu	◌ɛ ◌u			diphtong high lower mid front back unrounded rounded rising backing rounding				
ɛə	from unrounded open-mid front to unrounded mid central diphthong	+	+	ɛə	◌ɛ ◌ə			diphtong higher mid lower mid front central unrounded rising backing				
ɛʉ	from unrounded open-mid front to rounded close central diphthong	+	+	ɛʉ	◌ɛ ◌ʉ			diphtong high lower mid front central unrounded rounded rising backing rounding				
ɛː	long unrounded open-mid front vowel		+	ɛː	◌ɛ ◌ː			long lower mid front unrounded				
ɛ̃	nasalized unrounded open-mid front vowel		+	ɛ̃	◌ɛ ◌̃			nasalized lower mid front unrounded				
ɛ̃ː	long nasalized unrounded open-mid front vowel		+	ɛ̃ː	◌ɛ ◌̃ ◌ː			nasalized long lower mid front unrounded				
ɛ̆	ultra-short unrounded open-mid front vowel	+	+	ɛ̆	◌ɛ ◌̆			overshort lower mid front unrounded				
ɛ̤	breathy unrounded open-mid front vowel	+	+	ɛ̤	◌ɛ ◌̤			breathy voiced lower mid front unrounded				
ɜ	unrounded open-mid central vowel		+	ɜ	◌ɜ			lower mid central unrounded				
ɜi	from unrounded open-mid central to unrounded close front diphthong	+	+	ɜi	◌ɜ ◌i			diphtong high lower mid front central unrounded rising fronting				
ɜː	long unrounded open-mid central vowel		+	ɜː	◌ɜ ◌ː			long lower mid central unrounded				
ɜ̃	nasalized unrounded open-mid central vowel		+	ɜ̃	◌ɜ ◌̃			nasalized lower mid central unrounded				
ɟ	voiced palatal stop consonant		+	ɟ	◌ɟ			pulmonic stop voiced palatal				
dʑʲ	palatalized voiced alveolo-palatal sibilant affricate consonant	+	+	ɟʑ	◌d ◌ʑ ◌ʲ			pulmonic affricate voiced palatalized palato-alveolar				
ɟʝ	voiced palatal affricate consonant		+	ɟʝ	◌ɟ ◌ʝ			pulmonic affricate voiced palatal				
ɟʱ	breathy voiced palatal stop consonant	+	+	ɟ̤	◌ɟ ◌ʱ			pulmonic stop voiced breathy voiced palatal				
ɟ̰	creaky voiced palatal stop consonant	+	+	ɟ̰	◌ɟ ◌̰			pulmonic stop voiced laryngealized palatal				
ɠ	voiced velar implosive consonant		+	ɠ	◌ɠ			implosive stop voiced velar				
ɠɓ	voiced velar-and-bilabial implosive consonant		+	ɠɓ	◌ɠ ◌ɓ			implosive stop voiced bilabial velar				
g	voiced velar stop consonant		+	ɡ	◌g			pulmonic stop voiced velar				
gb	voiced velar-and-bilabial stop consonant		+	ɡb	◌g ◌b			pulmonic stop voiced bilabial velar				
gǀ	voiced dental click consonant		+	ɡǀ	◌g ◌ǀ			click stop voiced dental velar				
gǁ	voiced alveolar lateral click consonant		+	ɡǁ	◌g ◌ǁ			click stop lateral voiced alveolar velar				
gǃ	voiced alveolar click consonant		+	ɡǃ	◌g ◌ǃ			click stop voiced palato-alveolar velar				
gʲ	palatalized voiced velar stop consonant		+	ɡʲ	◌g ◌ʲ			pulmonic stop voiced palatalized velar				
gʷ	labialized voiced velar stop consonant		+	ɡʷ	◌g ◌ʷ			pulmonic stop voiced labialized velar				
gʱ	breathy voiced velar stop consonant		+	ɡ̤	◌g ◌ʱ			pulmonic stop breathy voiced velar				
gʲʱ	palatalized breathy voiced velar stop consonant	+	+	ɡ̤ʲ	◌g ◌ʲ ◌ʱ			pulmonic stop voiced breathy voiced palatalized velar				
g̰	creaky voiced velar stop consonant	+	+	ɡ̰	◌g ◌̰			pulmonic stop voiced laryngealized velar				
g̰ʷ	labialized creaky voiced velar stop consonant	+	+	ɡ̰ʷ	◌g ◌̰ ◌ʷ			pulmonic stop voiced laryngealized labialized velar				
ɢ	voiced uvular stop consonant		+	ɢ	◌ɢ			pulmonic stop voiced uvular				
ɢʷ	labialized voiced uvular stop consonant	+	+	ɢʷ	◌ɢ ◌ʷ			pulmonic stop voiced labialized uvular				
ɣ	voiced velar fricative consonant		+	ɣ	◌ɣ			pulmonic fricative voiced velar				
ɣʷ	labialized voiced velar fricative consonant		+	ɣʷ	◌ɣ ◌ʷ			pulmonic fricative voiced labialized velar				
ɤ	unrounded close-mid back vowel		+	ɤ	◌ɤ			higher mid back unrounded				
ɤ	unrounded close-mid back vowel		+	ɤ'	◌ɤ			unspecified mid back unrounded				
ɤi	from unrounded close-mid back to unrounded close front diphthong	+	+	ɤi	◌ɤ ◌i			diphtong high higher mid front back unrounded rising fronting				
ɤː	long unrounded close-mid back vowel		+	ɤː	◌ɤ ◌ː			long higher mid back unrounded				
ɤ̃	nasalized unrounded close-mid back vowel		+	ɤ̃	◌ɤ ◌̃			nasalized higher mid back unrounded				
ɤ̃	nasalized unrounded close-mid back vowel		+	ɤ̃'	◌ɤ ◌̃			nasalized unspecified mid back unrounded				
ɥ	voiced labio-palatal approximant consonant		+	ɥ	◌ɥ			pulmonic approximant voiced bilabial palatal				
ɦ	voiced glottal fricative consonant		+	ɦ	◌ɦ			pulmonic fricative voiced glottal				
ɦʲ	palatalized voiced glottal fricative consonant	+	+	ɦʲ	◌ɦ ◌ʲ			pulmonic fricative voiced palatalized glottal				
ɦ̃	nasalized voiced glottal fricative consonant	+	+	ɦ̃	◌ɦ ◌̃			pulmonic fricative nasalized voiced glottal				
ɨ	unrounded close central vowel		+	ɨ	◌ɨ			high central unrounded				
ɨa	from unrounded close central to unrounded open front diphthong	+	+	ɨa	◌ɨ ◌a			diphtong high low central unrounded lowering				
ɨi	from unrounded close central to unrounded close front diphthong	+	+	ɨi	◌ɨ ◌i			diphtong high front central unrounded fronting				
ɨu	from unrounded close central to rounded close back diphthong	+	+	ɨu	◌ɨ ◌u			diphtong high central back unrounded rounded backing rounding				
ɨə	from unrounded close central to unrounded mid central diphthong	+	+	ɨə	◌ɨ ◌ə			diphtong high higher mid central unrounded lowering				
ɨː	long unrounded close central vowel		+	ɨː	◌ɨ ◌ː			long high central unrounded				
ɨ̃	nasalized unrounded close central vowel		+	ɨ̃	◌ɨ ◌̃			nasalized high central unrounded				
ɨ̃ĩ	from nasalized unrounded close central to nasalized unrounded close front diphthong	+	+	ɨ̃ĩ	◌ɨ ◌̃ ◌i ◌̃			nasalized diphtong high front central unrounded fronting				
ɨ̃ː	long nasalized unrounded close central vowel		+	ɨ̃ː	◌ɨ ◌̃ ◌ː			nasalized long high central unrounded				
ɨ̞̃	lowered nasalized unrounded close central vowel	+	+	ɨ̞̃	◌ɨ ◌̞ ◌̃			nasalized high lowered high central unrounded				
ɨ̰̃	nasalized creaky unrounded close central vowel	+	+	ɨ̰̃	◌ɨ ◌̰ ◌̃			nasalized laryngealized high central unrounded				
ɨ̆	ultra-short unrounded close central vowel	+	+	ɨ̆	◌ɨ ◌̆			overshort high central unrounded				
ɨ̞	lowered unrounded close central vowel	+	+	ɨ̞	◌ɨ ◌̞			lowered high central unrounded				
ɨ̰	creaky unrounded close central vowel	+	+	ɨ̰	◌ɨ ◌̰			laryngealized high central unrounded				
ɪ	unrounded near-close near-front vowel		+	ɪ	◌ɪ			lowered high front unrounded				
ɪː	long unrounded near-close near-front vowel		+	ɪː	◌ɪ ◌ː			long lowered high front unrounded				
ɪ̃	nasalized unrounded near-close near-front vowel		+	ɪ̃	◌ɪ ◌̃			nasalized lowered high front unrounded				
ɬ	voiceless alveolar lateral fricative consonant		+	ɬ	◌ɬ			pulmonic fricative lateral voiceless alveolar				
ɬʼ	voiceless alveolar ejective lateral fricative consonant		+	ɬ'	◌ɬ ◌ʼ			pulmonic fricative lateral voiceless unspecified coronal place				
ɬʼ	voiceless alveolar ejective lateral fricative consonant		+	ɬʼ	◌ɬ ◌ʼ			ejective fricative lateral alveolar				
ɬ̪	voiceless dental lateral fricative consonant		+	ɬ̪	◌ɬ ◌̪			pulmonic fricative lateral voiceless dental				
ɬ̪ː	long voiceless dental lateral fricative consonant	+	+	ɬ̪ː	◌ɬ ◌̪ ◌ː			pulmonic fricative lateral voiceless long dental				
ɭ	voiced retroflex lateral approximant consonant		+	ɭ	◌ɭ			pulmonic approximant lateral voiced retroflex				
ɭ̊	devoiced voiced retroflex lateral approximant consonant		+	ɭ̥	◌ɭ ◌̊			pulmonic approximant lateral voiceless retroflex				
ɮ	voiced alveolar lateral fricative consonant		+	ɮ	◌ɮ			pulmonic fricative lateral voiced alveolar				
ɮʲ	palatalized voiced alveolar lateral fricative consonant	+	+	ɮʲ	◌ɮ ◌ʲ			pulmonic fricative lateral voiced palatalized alveolar				
ɮ̪	voiced dental lateral fricative consonant		+	ɮ̪	◌ɮ ◌̪			pulmonic fricative lateral voiced dental				
ɯ	unrounded close back vowel		+	ɯ	◌ɯ			high back unrounded				
ɯa	from unrounded close back to unrounded open front diphthong	+	+	ɯa	◌ɯ ◌a			diphtong high low central back unrounded lowering fronting				
ɯi	from unrounded close back to unrounded close front diphthong	+	+	ɯi	◌ɯ ◌i			diphtong high front back unrounded fronting				
ɯ̥ː	long devoiced unrounded close back vowel	+	+	ɯɯ̥	◌ɯ ◌̥ ◌ː			voiceless diphtong high back unrounded				
ɯʌ	from unrounded close back to unrounded open-mid back diphthong	+	+	ɯʌ	◌ɯ ◌ʌ			diphtong high lower mid back unrounded lowering				
ɯː	long unrounded close back vowel		+	ɯː	◌ɯ ◌ː			long high back unrounded				
ɯ̃	nasalized unrounded close back vowel		+	ɯ̃	◌ɯ ◌̃			nasalized high back unrounded				
ɯ̃ː	long nasalized unrounded close back vowel		+	ɯ̃ː	◌ɯ ◌̃ ◌ː			nasalized long high back unrounded				
ɯ̞	lowered unrounded close back vowel	+	+	ɯ̞	◌ɯ ◌̞			lowered high back unrounded				
ɯ̰	creaky unrounded close back vowel	+	+	ɯ̰	◌ɯ ◌̰			laryngealized high back unrounded				
ɰ	voiced velar approximant consonant		+	ɰ	◌ɰ			pulmonic approximant voiced velar				
ɰ̃	nasalized voiced velar approximant consonant	+	+	ɰ̃	◌ɰ ◌̃			pulmonic approximant nasalized voiced velar				
ɰ̰	creaky voiced velar approximant consonant	+	+	ɰ̰	◌ɰ ◌̰			pulmonic approximant voiced laryngealized velar				
ɱ	voiced labio-dental nasal consonant		+	ɱ	◌ɱ			pulmonic nasal voiced labio-dental				
ⁿv	pre-nasalized voiced labio-dental fricative consonant	+	+	ɱv	◌ⁿ ◌v			pulmonic fricative prenasalized voiced labio-dental				
ɲ	voiced palatal nasal consonant		+	ɲ	◌ɲ			pulmonic nasal voiced palatal				
ⁿtɕʲ	pre-nasalized palatalized voiceless alveolo-palatal sibilant affricate consonant	+	+	ɲcɕ	◌ⁿ ◌t ◌ɕ ◌ʲ			pulmonic affricate prenasalized voiceless palatalized palato-alveolar				
ⁿdʒ	pre-nasalized voiced post-alveolar affricate consonant		+	ɲd̠ʒ	◌ⁿ ◌d ◌ʒ			pulmonic stop fricative sibilant prenasalized voiced alveolar palato-alveolar retracted				
ⁿɟ	pre-nasalized voiced palatal stop consonant		+	ɲɟ	◌ⁿ ◌ɟ			pulmonic stop prenasalized voiced palatal				
ɲˀ	glottalized voiced palatal nasal consonant	+	+	ɲˀ	◌ɲ ◌ˀ			pulmonic nasal voiced laryngealized palatal				
ɲː	long voiced palatal nasal consonant		+	ɲː	◌ɲ ◌ː			pulmonic nasal voiced long palatal				
ɲʱ	breathy voiced palatal nasal consonant	+	+	ɲ̤	◌ɲ ◌ʱ			pulmonic nasal voiced breathy voiced palatal				
ɲ̊	devoiced voiced palatal nasal consonant		+	ɲ̥	◌ɲ ◌̊			pulmonic nasal voiceless palatal				
ɲ̰	creaky voiced palatal nasal consonant	+	+	ɲ̰	◌ɲ ◌̰			pulmonic nasal voiced laryngealized palatal				
ɳ	voiced retroflex nasal consonant		+	ɳ	◌ɳ			pulmonic nasal voiced retroflex				
ⁿʈʂ	pre-nasalized voiceless retroflex sibilant affricate consonant	+	+	ɳtʂ	◌ⁿ ◌ʈ ◌ʂ			pulmonic affricate sibilant prenasalized voiceless retroflex				
ⁿʈʂʰ	pre-nasalized aspirated voiceless retroflex sibilant affricate consonant	+	+	ɳtʂʰ	◌ⁿ ◌ʈ ◌ʂ ◌ʰ			pulmonic affricate sibilant prenasalized aspirated voiceless retroflex				
ⁿɖ	pre-nasalized voiced retroflex stop consonant	+	+	ɳɖ	◌ⁿ ◌ɖ			pulmonic stop prenasalized voiced retroflex				
ⁿʈ	pre-nasalized voiceless retroflex stop consonant	+	+	ɳʈ	◌ⁿ ◌ʈ			pulmonic stop prenasalized voiceless retroflex				
ɳʱ	breathy voiced retroflex nasal consonant	+	+	ɳ̤	◌ɳ ◌ʱ			pulmonic nasal breathy voiced retroflex				
ɳ̊	devoiced voiced retroflex nasal consonant		+	ɳ̥	◌ɳ ◌̊			pulmonic nasal voiceless retroflex				
ɴ	voiced uvular nasal consonant		+	ɴ	◌ɴ			pulmonic nasal voiced uvular				
ⁿq	pre-nasalized voiceless uvular stop consonant	+	+	ɴq	◌ⁿ ◌q			pulmonic stop prenasalized voiceless uvular				
ⁿqʰ	pre-nasalized aspirated voiceless uvular stop consonant	+	+	ɴqʰ	◌ⁿ ◌q ◌ʰ			pulmonic stop prenasalized aspirated voiceless uvular				
ɵ	rounded close-mid central vowel		+	ɵ	◌ɵ			higher mid central rounded				
ɵ	rounded close-mid central vowel		+	ɵ'	◌ɵ			unspecified mid central rounded				
ɵː	long rounded close-mid central vowel		+	ɵː	◌ɵ ◌ː			long higher mid central rounded				
ɵ̃	nasalized rounded close-mid central vowel		+	ɵ̃	◌ɵ ◌̃			nasalized higher mid central rounded				
ɸ	voiceless bilabial fricative consonant		+	ɸ	◌ɸ			pulmonic fricative voiceless bilabial				
ɸʲ	palatalized voiceless bilabial fricative consonant	+	+	ɸʲ	◌ɸ ◌ʲ			pulmonic fricative voiceless palatalized bilabial				
ɸʷ	labialized voiceless bilabial fricative consonant	+	+	ɸʷ	◌ɸ ◌ʷ			pulmonic fricative voiceless labialized bilabial				
ɸ̞	lowered voiceless bilabial fricative consonant	+	+	ɸ̞	◌ɸ ◌̞			pulmonic approximant voiceless bilabial				
ɹ	voiced alveolar approximant consonant		+	ɹ	◌ɹ			pulmonic approximant voiced alveolar				
ɹ̰	creaky voiced alveolar approximant consonant	+	+	ɹ̰	◌ɹ ◌̰			pulmonic approximant voiced laryngealized alveolar				
ɺ	voiced alveolar lateral tap consonant		+	ɺ	◌ɺ			pulmonic tap/flap lateral alveolar				
ɺʲ	palatalized voiced alveolar lateral tap consonant	+	+	ɺʲ	◌ɺ ◌ʲ			pulmonic tap/flap lateral palatalized alveolar				
ɺ̣	voiced retroflex lateral tap consonant		+	ɺ̣	◌ɺ ◌̣			pulmonic tap/flap lateral retroflex				
ɻ	voiced retroflex approximant consonant		+	ɻ	◌ɻ			pulmonic approximant voiced retroflex				
ɻ̝	voiced retroflex fricative consonant		+	ɻ̝	◌ɻ ◌̝			pulmonic approximant voiced retroflex				
ɽ	voiced retroflex tap consonant		+	ɽ	◌ɽ			pulmonic tap/flap voiced retroflex				
ɽʱ	breathy voiced retroflex tap consonant		+	ɽ̤	◌ɽ ◌ʱ			pulmonic tap/flap breathy voiced retroflex				
ɽ̥	devoiced voiced retroflex tap consonant	+	+	ɽ̥	◌ɽ ◌̥			pulmonic tap/flap voiceless retroflex				
ɾ	voiced alveolar tap consonant		+	ɾ	◌ɾ			pulmonic tap/flap voiced alveolar				
ɾʼ	voiced alveolar ejective tap consonant	+	+	ɾ'	◌ɾ ◌ʼ			pulmonic tap/flap voiced unspecified coronal place				
ɾʲ	palatalized voiced alveolar tap consonant	+	+	ɾʲ	◌ɾ ◌ʲ			pulmonic tap/flap voiced palatalized alveolar				
ɾˠ	velarized voiced alveolar tap consonant	+	+	ɾˠ	◌ɾ ◌ˠ			pulmonic tap/flap voiced velarized alveolar				
ɾˤ	pharyngealized voiced alveolar tap consonant	+	+	ɾˤ	◌ɾ ◌ˤ			pulmonic tap/flap voiced pharyngealized  alveolar				
ɾʱ	breathy voiced alveolar tap consonant	+	+	ɾ̤	◌ɾ ◌ʱ			pulmonic tap/flap breathy voiced alveolar				
ɾ̥	devoiced voiced alveolar tap consonant		+	ɾ̥	◌ɾ ◌̥			pulmonic tap/flap voiceless alveolar				
ɾ̪	voiced dental tap consonant		+	ɾ̪	◌ɾ ◌̪			pulmonic tap/flap voiced dental				
ɾ̰	creaky voiced alveolar tap consonant	+	+	ɾ̰	◌ɾ ◌̰			pulmonic tap/flap voiced laryngealized alveolar				
ʀ	voiced uvular trill consonant		+	ʀ	◌ʀ			pulmonic trill voiced uvular				
ʀʲ	palatalized voiced uvular trill consonant	+	+	ʀʲ	◌ʀ ◌ʲ			pulmonic trill voiced palatalized uvular				
ʁ	voiced uvular fricative consonant		+	ʁ	◌ʁ			pulmonic fricative voiced uvular				
ʁʷ	labialized voiced uvular fricative consonant	+	+	ʁʷ	◌ʁ ◌ʷ			pulmonic fricative voiced labialized uvular				
ʁ̞	voiced uvular approximant consonant		+	ʁ̞	◌ʁ ◌̞			pulmonic approximant voiced uvular				
ʂ	voiceless retroflex sibilant fricative consonant		+	ʂ	◌ʂ			pulmonic fricative sibilant voiceless retroflex				
ʃ	voiceless post-alveolar sibilant fricative consonant		+	ʃ	◌ʃ			pulmonic fricative sibilant voiceless palato-alveolar				
