BIPA_GRAPHEME	CLTS_NAME	GENERATED	EXPLICIT	GRAPHEME	SYMBOLS	URL	LATEX	FEATURES	SOUND	IMAGE	COUNT	NOTE
kxʼʲ	palatalized voiceless velar ejective affricate consonant	+	+	k͡xʲʼ	◌k ◌x ◌ʼ ◌ʲ			-syl -son +cons -cont +delrel -lat -nas -voi -sg +cg -ant -cor -lab +hi -lo -back -round -velaric -long				
kxʲː	palatalized long voiceless velar affricate consonant	+	+	k͡xʲː	◌k ◌x ◌ʲ ◌ː			-syl -son +cons -cont +delrel -lat -nas -voi -sg -cg -ant -cor -lab +hi -lo -back -round -velaric +long				
kxʷ	labialized voiceless velar affricate consonant	+	+	k͡xʷ	◌k ◌x ◌ʷ			-syl -son +cons -cont +delrel -lat -nas -voi -sg -cg -ant -cor -lab +hi -lo +back +round -velaric -long				
kxʷʰ	labialized aspirated voiceless velar affricate consonant	+	+	k͡xʷʰ	◌k ◌x ◌ʷ ◌ʰ			-syl -son +cons -cont +delrel -lat -nas -voi +sg -cg -ant -cor -lab +hi -lo +back +round -velaric -long				
kxʷʰː	labialized aspirated long voiceless velar affricate consonant	+	+	k͡xʷʰː	◌k ◌x ◌ʷ ◌ʰ ◌ː			-syl -son +cons -cont +delrel -lat -nas -voi +sg -cg -ant -cor -lab +hi -lo +back +round -velaric +long				
kxʼʷ	labialized voiceless velar ejective affricate consonant	+	+	k͡xʷʼ	◌k ◌x ◌ʼ ◌ʷ			-syl -son +cons -cont +delrel -lat -nas -voi -sg +cg -ant -cor -lab +hi -lo +back +round -velaric -long				
kxʷˀ	labialized glottalized voiceless velar affricate consonant	+	+	k͡xʷˀ	◌k ◌x ◌ʷ ◌ˀ			-syl -son +cons -cont +delrel -lat -nas -voi -sg +cg -ant -cor -lab +hi -lo +back +round -velaric -long				
kxʷː	labialized long voiceless velar affricate consonant	+	+	k͡xʷː	◌k ◌x ◌ʷ ◌ː			-syl -son +cons -cont +delrel -lat -nas -voi -sg -cg -ant -cor -lab +hi -lo +back +round -velaric +long				
kxʷˠ	labialized velarized voiceless velar affricate consonant	+	+	k͡xʷˠ	◌k ◌x ◌ʷ ◌ˠ			-syl -son +cons -cont +delrel -lat -nas -voi -sg -cg -ant -cor -lab +hi -lo +back +round -velaric -long				
kxʷˠʰ	labialized velarized aspirated voiceless velar affricate consonant	+	+	k͡xʷˠʰ	◌k ◌x ◌ʷ ◌ˠ ◌ʰ			-syl -son +cons -cont +delrel -lat -nas -voi +sg -cg -ant -cor -lab +hi -lo +back +round -velaric -long				
kxʷˤ	labialized pharyngealized voiceless velar affricate consonant	+	+	k͡xʷˤ	◌k ◌x ◌ʷ ◌ˤ			-syl -son +cons -cont +delrel -lat -nas -voi -sg -cg -ant -cor -lab +hi +lo +back +round -velaric -long				
kxʷˤʰ	labialized pharyngealized aspirated voiceless velar affricate consonant	+	+	k͡xʷˤʰ	◌k ◌x ◌ʷ ◌ˤ ◌ʰ			-syl -son +cons -cont +delrel -lat -nas -voi +sg -cg -ant -cor -lab +hi +lo +back +round -velaric -long				
kxʼʷˤ	labialized pharyngealized voiceless velar ejective affricate consonant	+	+	k͡xʷˤʼ	◌k ◌x ◌ʼ ◌ʷ ◌ˤ			-syl -son +cons -cont +delrel -lat -nas -voi -sg +cg -ant -cor -lab +hi +lo +back +round -velaric -long				
kxʼ	voiceless velar ejective affricate consonant	+	+	k͡xʼ	◌k ◌x ◌ʼ			-syl -son +cons -cont +delrel -lat -nas -voi -sg +cg -ant -cor -lab +hi -lo -round -velaric -long				
kxʼʲ	palatalized voiceless velar ejective affricate consonant	+	+	k͡xʼʲ	◌k ◌x ◌ʼ ◌ʲ			-syl -son +cons -cont +delrel -lat -nas -voi -sg +cg -ant -cor -lab +hi -lo -back -round -velaric -long				
kxʼʷ	labialized voiceless velar ejective affricate consonant	+	+	k͡xʼʷ	◌k ◌x ◌ʼ ◌ʷ			-syl -son +cons -cont +delrel -lat -nas -voi -sg +cg -ant -cor -lab +hi -lo +back +round -velaric -long				
kxʼː	long voiceless velar ejective affricate consonant	+	+	k͡xʼː	◌k ◌x ◌ʼ ◌ː			-syl -son +cons -cont +delrel -lat -nas -voi -sg +cg -ant -cor -lab +hi -lo -round -velaric +long				
kxˀ	glottalized voiceless velar affricate consonant	+	+	k͡xˀ	◌k ◌x ◌ˀ			-syl -son +cons -cont +delrel -lat -nas -voi -sg +cg -ant -cor -lab +hi -lo -round -velaric -long				
kxː	long voiceless velar affricate consonant	+	+	k͡xː	◌k ◌x ◌ː			-syl -son +cons -cont +delrel -lat -nas -voi -sg -cg -ant -cor -lab +hi -lo -round -velaric +long				
kxʲː	palatalized long voiceless velar affricate consonant	+	+	k͡xːʲ	◌k ◌x ◌ʲ ◌ː			-syl -son +cons -cont +delrel -lat -nas -voi -sg -cg -ant -cor -lab +hi -lo -back -round -velaric +long				
kxʷː	labialized long voiceless velar affricate consonant	+	+	k͡xːʷ	◌k ◌x ◌ʷ ◌ː			-syl -son +cons -cont +delrel -lat -nas -voi -sg -cg -ant -cor -lab +hi -lo +back +round -velaric +long				
kxˠː	velarized long voiceless velar affricate consonant	+	+	k͡xːˠ	◌k ◌x ◌ˠ ◌ː			-syl -son +cons -cont +delrel -lat -nas -voi -sg -cg -ant -cor -lab +hi -lo +back -round -velaric +long				
kxˤː	pharyngealized long voiceless velar affricate consonant	+	+	k͡xːˤ	◌k ◌x ◌ˤ ◌ː			-syl -son +cons -cont +delrel -lat -nas -voi -sg -cg -ant -cor -lab +hi +lo +back -round -velaric +long				
kxˠ	velarized voiceless velar affricate consonant	+	+	k͡xˠ	◌k ◌x ◌ˠ			-syl -son +cons -cont +delrel -lat -nas -voi -sg -cg -ant -cor -lab +hi -lo +back -round -velaric -long				
kxˤ	pharyngealized voiceless velar affricate consonant	+	+	k͡xˤ	◌k ◌x ◌ˤ			-syl -son +cons -cont +delrel -lat -nas -voi -sg -cg -ant -cor -lab +hi +lo +back -round -velaric -long				
kxˤʰ	pharyngealized aspirated voiceless velar affricate consonant	+	+	k͡xˤʰ	◌k ◌x ◌ˤ ◌ʰ			-syl -son +cons -cont +delrel -lat -nas -voi +sg -cg -ant -cor -lab +hi +lo +back -round -velaric -long				
kxʼˤ	pharyngealized voiceless velar ejective affricate consonant	+	+	k͡xˤʼ	◌k ◌x ◌ʼ ◌ˤ			-syl -son +cons -cont +delrel -lat -nas -voi -sg +cg -ant -cor -lab +hi +lo +back -round -velaric -long				
kxˤː	pharyngealized long voiceless velar affricate consonant	+	+	k͡xˤː	◌k ◌x ◌ˤ ◌ː			-syl -son +cons -cont +delrel -lat -nas -voi -sg -cg -ant -cor -lab +hi +lo +back -round -velaric +long				
kx̟	advanced voiceless velar affricate consonant	+	+	k͡x̟	◌k ◌x ◌̟			-syl -son +cons -cont +delrel -lat -nas -voi -sg -cg -ant -cor -lab +hi -lo -round -velaric -long				
kx̠	retracted voiceless velar affricate consonant	+	+	k͡x̠	◌k ◌x ◌̠			-syl -son +cons -cont +delrel -lat -nas -voi -sg -cg -ant -cor -lab +hi -lo -round -velaric -long				
kxᶣ	labio-palatalized voiceless velar affricate consonant	+	+	k͡xᶣ	◌k ◌x ◌ᶣ			-syl -son +cons -cont +delrel -lat -nas -voi -sg -cg -ant -cor -lab +hi -lo -back +round -velaric -long				
kᶣ	labio-palatalized voiceless velar stop consonant	+	+	kᶣ	◌k ◌ᶣ			-syl -son +cons -cont -delrel -lat -nas -voi -sg -cg -ant -cor -lab +hi -lo -back +round -velaric -long				
kⁿ	with-nasal-release voiceless velar stop consonant	+	+	kⁿ	◌k ◌ⁿ			-syl -son +cons -cont -delrel -lat +nas -voi -sg -cg -ant -cor -lab +hi -lo +back -round -velaric -long				
l	voiced alveolar lateral approximant consonant		+	l	◌l			-syl +son +cons +cont -delrel +lat -nas +voi -sg -cg +ant +cor -distr -lab -hi -lo -back -round -velaric -long				
lʲ	palatalized voiced alveolar lateral approximant consonant		+	lʲ	◌l ◌ʲ			-syl +son +cons +cont -delrel +lat -nas +voi -sg -cg +ant +cor -distr -lab +hi -lo -back -round -velaric -long				
lʲʷ	palatalized labialized voiced alveolar lateral approximant consonant	+	+	lʲʷ	◌l ◌ʲ ◌ʷ			-syl +son +cons +cont -delrel +lat -nas +voi -sg -cg +ant +cor -distr -lab +hi -lo +back +round -velaric -long				
lʲː	palatalized long voiced alveolar lateral approximant consonant	+	+	lʲː	◌l ◌ʲ ◌ː			-syl +son +cons +cont -delrel +lat -nas +voi -sg -cg +ant +cor -distr -lab +hi -lo -back -round -velaric +long				
lʷ	labialized voiced alveolar lateral approximant consonant	+	+	lʷ	◌l ◌ʷ			-syl +son +cons +cont -delrel +lat -nas +voi -sg -cg +ant +cor -distr -lab +hi -lo +back +round -velaric -long				
lʷˀ	labialized glottalized voiced alveolar lateral approximant consonant	+	+	lʷˀ	◌l ◌ʷ ◌ˀ			-syl +son +cons +cont -delrel +lat -nas +voi -sg +cg +ant +cor -distr -lab +hi -lo +back +round -velaric -long				
lʷː	labialized long voiced alveolar lateral approximant consonant	+	+	lʷː	◌l ◌ʷ ◌ː			-syl +son +cons +cont -delrel +lat -nas +voi -sg -cg +ant +cor -distr -lab +hi -lo +back +round -velaric +long				
lʷˠ	labialized velarized voiced alveolar lateral approximant consonant	+	+	lʷˠ	◌l ◌ʷ ◌ˠ			-syl +son +cons +cont -delrel +lat -nas +voi -sg -cg +ant +cor -distr -lab +hi -lo +back +round -velaric -long				
lʷˤ	labialized pharyngealized voiced alveolar lateral approximant consonant	+	+	lʷˤ	◌l ◌ʷ ◌ˤ			-syl +son +cons +cont -delrel +lat -nas +voi -sg -cg +ant +cor -distr -lab +hi +lo +back +round -velaric -long				
lˀ	glottalized voiced alveolar lateral approximant consonant	+	+	lˀ	◌l ◌ˀ			-syl +son +cons +cont -delrel +lat -nas +voi -sg +cg +ant +cor -distr -lab -hi -lo -back -round -velaric -long				
lː	long voiced alveolar lateral approximant consonant		+	lː	◌l ◌ː			-syl +son +cons +cont -delrel +lat -nas +voi -sg -cg +ant +cor -distr -lab -hi -lo -back -round -velaric +long				
lʲː	palatalized long voiced alveolar lateral approximant consonant	+	+	lːʲ	◌l ◌ʲ ◌ː			-syl +son +cons +cont -delrel +lat -nas +voi -sg -cg +ant +cor -distr -lab +hi -lo -back -round -velaric +long				
lʷː	labialized long voiced alveolar lateral approximant consonant	+	+	lːʷ	◌l ◌ʷ ◌ː			-syl +son +cons +cont -delrel +lat -nas +voi -sg -cg +ant +cor -distr -lab +hi -lo +back +round -velaric +long				
lˠː	velarized long voiced alveolar lateral approximant consonant	+	+	lːˠ	◌l ◌ˠ ◌ː			-syl +son +cons +cont -delrel +lat -nas +voi -sg -cg +ant +cor -distr -lab +hi -lo +back -round -velaric +long				
lˤː	pharyngealized long voiced alveolar lateral approximant consonant	+	+	lːˤ	◌l ◌ˤ ◌ː			-syl +son +cons +cont -delrel +lat -nas +voi -sg -cg +ant +cor -distr -lab -hi +lo +back -round -velaric +long				
lˠ	velarized voiced alveolar lateral approximant consonant		+	lˠ	◌l ◌ˠ			-syl +son +cons +cont -delrel +lat -nas +voi -sg -cg +ant +cor -distr -lab +hi -lo +back -round -velaric -long				
lˤ	pharyngealized voiced alveolar lateral approximant consonant	+	+	lˤ	◌l ◌ˤ			-syl +son +cons +cont -delrel +lat -nas +voi -sg -cg +ant +cor -distr -lab -hi +lo +back -round -velaric -long				
lˤː	pharyngealized long voiced alveolar lateral approximant consonant	+	+	lˤː	◌l ◌ˤ ◌ː			-syl +son +cons +cont -delrel +lat -nas +voi -sg -cg +ant +cor -distr -lab -hi +lo +back -round -velaric +long				
l̃	nasalized voiced alveolar lateral approximant consonant	+	+	l̃	◌l ◌̃			-syl +son +cons +cont -delrel +lat +nas +voi -sg -cg +ant +cor -distr -lab -hi -lo -back -round -velaric -long				
l̃ː	nasalized long voiced alveolar lateral approximant consonant	+	+	l̃ː	◌l ◌̃ ◌ː			-syl +son +cons +cont -delrel +lat +nas +voi -sg -cg +ant +cor -distr -lab -hi -lo -back -round -velaric +long				
l̃ˤ	nasalized pharyngealized voiced alveolar lateral approximant consonant	+	+	l̃ˤ	◌l ◌̃ ◌ˤ			-syl +son +cons +cont -delrel +lat +nas +voi -sg -cg +ant +cor -distr -lab -hi +lo +back -round -velaric -long				
l̝	raised voiced alveolar lateral approximant consonant	+	+	l̝	◌l ◌̝			-syl +son +cons +cont -delrel +lat -nas +voi -sg -cg +ant +cor -distr -lab -hi -lo -back -round -velaric -long				
l̞	lowered voiced alveolar lateral approximant consonant	+	+	l̞	◌l ◌̞			-syl +son +cons +cont -delrel +lat -nas +voi -sg -cg +ant +cor -distr -lab -hi -lo -back -round -velaric -long				
l̟	advanced voiced alveolar lateral approximant consonant	+	+	l̟	◌l ◌̟			-syl +son +cons +cont -delrel +lat -nas +voi -sg -cg +ant +cor -distr -lab -hi -lo -back -round -velaric -long				
l̠	voiced post-alveolar lateral approximant consonant		+	l̠	◌l ◌̠			-syl +son +cons +cont -delrel +lat -nas +voi -sg -cg +ant +cor -distr -lab -hi -lo -back -round -velaric -long				
lʱ	breathy voiced alveolar lateral approximant consonant		+	l̤	◌l ◌ʱ			-syl +son +cons +cont -delrel +lat -nas +voi +sg -cg +ant +cor -distr -lab -hi -lo -back -round -velaric -long				
lʲʱ	palatalized breathy voiced alveolar lateral approximant consonant	+	+	l̤ʲ	◌l ◌ʲ ◌ʱ			-syl +son +cons +cont -delrel +lat -nas +voi +sg -cg +ant +cor -distr -lab +hi -lo -back -round -velaric -long				
lʷʱ	labialized breathy voiced alveolar lateral approximant consonant	+	+	l̤ʷ	◌l ◌ʷ ◌ʱ			-syl +son +cons +cont -delrel +lat -nas +voi +sg -cg +ant +cor -distr -lab +hi -lo +back +round -velaric -long				
lʱː	long breathy voiced alveolar lateral approximant consonant	+	+	l̤ː	◌l ◌ʱ ◌ː			-syl +son +cons +cont -delrel +lat -nas +voi +sg -cg +ant +cor -distr -lab -hi -lo -back -round -velaric +long				
lˠʱ	velarized breathy voiced alveolar lateral approximant consonant	+	+	l̤ˠ	◌l ◌ˠ ◌ʱ			-syl +son +cons +cont -delrel +lat -nas +voi +sg -cg +ant +cor -distr -lab +hi -lo +back -round -velaric -long				
lˤʱ	pharyngealized breathy voiced alveolar lateral approximant consonant	+	+	l̤ˤ	◌l ◌ˤ ◌ʱ			-syl +son +cons +cont -delrel +lat -nas +voi +sg -cg +ant +cor -distr -lab -hi +lo +back -round -velaric -long				
l̥ʱ	devoiced breathy voiced alveolar lateral approximant consonant	+	+	l̤̥	◌l ◌̥ ◌ʱ			-syl +son +cons +cont -delrel +lat -nas -voi +sg -cg +ant +cor -distr -lab -hi -lo -back -round -velaric -long				
l̥	devoiced voiced alveolar lateral approximant consonant		+	l̥	◌l ◌̥			-syl +son +cons +cont -delrel +lat -nas -voi -sg -cg +ant +cor -distr -lab -hi -lo -back -round -velaric -long				
l̥ʲ	palatalized devoiced voiced alveolar lateral approximant consonant	+	+	l̥ʲ	◌l ◌̥ ◌ʲ			-syl +son +cons +cont -delrel +lat -nas -voi -sg -cg +ant +cor -distr -lab +hi -lo -back -round -velaric -long				
l̥ʷ	labialized devoiced voiced alveolar lateral approximant consonant	+	+	l̥ʷ	◌l ◌̥ ◌ʷ			-syl +son +cons +cont -delrel +lat -nas -voi -sg -cg +ant +cor -distr -lab +hi -lo +back +round -velaric -long				
l̥ː	long devoiced voiced alveolar lateral approximant consonant	+	+	l̥ː	◌l ◌̥ ◌ː			-syl +son +cons +cont -delrel +lat -nas -voi -sg -cg +ant +cor -distr -lab -hi -lo -back -round -velaric +long				
l̥ˠ	velarized devoiced voiced alveolar lateral approximant consonant	+	+	l̥ˠ	◌l ◌̥ ◌ˠ			-syl +son +cons +cont -delrel +lat -nas -voi -sg -cg +ant +cor -distr -lab +hi -lo +back -round -velaric -long				
l̥ˤ	pharyngealized devoiced voiced alveolar lateral approximant consonant	+	+	l̥ˤ	◌l ◌̥ ◌ˤ			-syl +son +cons +cont -delrel +lat -nas -voi -sg -cg +ant +cor -distr -lab -hi +lo +back -round -velaric -long				
l̩	syllabic voiced alveolar lateral approximant consonant		+	l̩	◌l ◌̩			+syl +son +cons +cont -delrel +lat -nas +voi -sg -cg +ant +cor -distr -lab -hi -lo -back -round -velaric -long				
l̪	voiced dental lateral approximant consonant		+	l̪	◌l ◌̪			-syl +son +cons +cont -delrel +lat -nas +voi -sg -cg +ant +cor +distr -lab -hi -lo -back -round -velaric -long				
l̪ʲ	palatalized voiced dental lateral approximant consonant		+	l̪ʲ	◌l ◌̪ ◌ʲ			-syl +son +cons +cont -delrel +lat -nas +voi -sg -cg +ant +cor +distr -lab +hi -lo -back -round -velaric -long				
l̪ʲʷ	palatalized labialized voiced dental lateral approximant consonant	+	+	l̪ʲʷ	◌l ◌̪ ◌ʲ ◌ʷ			-syl +son +cons +cont -delrel +lat -nas +voi -sg -cg +ant +cor +distr -lab +hi -lo +back +round -velaric -long				
l̪ʲː	palatalized long voiced dental lateral approximant consonant	+	+	l̪ʲː	◌l ◌̪ ◌ʲ ◌ː			-syl +son +cons +cont -delrel +lat -nas +voi -sg -cg +ant +cor +distr -lab +hi -lo -back -round -velaric +long				
l̪ʷ	labialized voiced dental lateral approximant consonant	+	+	l̪ʷ	◌l ◌̪ ◌ʷ			-syl +son +cons +cont -delrel +lat -nas +voi -sg -cg +ant +cor +distr -lab +hi -lo +back +round -velaric -long				
l̪ʷˀ	labialized glottalized voiced dental lateral approximant consonant	+	+	l̪ʷˀ	◌l ◌̪ ◌ʷ ◌ˀ			-syl +son +cons +cont -delrel +lat -nas +voi -sg +cg +ant +cor +distr -lab +hi -lo +back +round -velaric -long				
l̪ʷː	labialized long voiced dental lateral approximant consonant	+	+	l̪ʷː	◌l ◌̪ ◌ʷ ◌ː			-syl +son +cons +cont -delrel +lat -nas +voi -sg -cg +ant +cor +distr -lab +hi -lo +back +round -velaric +long				
l̪ʷˠ	labialized velarized voiced dental lateral approximant consonant	+	+	l̪ʷˠ	◌l ◌̪ ◌ʷ ◌ˠ			-syl +son +cons +cont -delrel +lat -nas +voi -sg -cg +ant +cor +distr -lab +hi -lo +back +round -velaric -long				
l̪ʷˤ	labialized pharyngealized voiced dental lateral approximant consonant	+	+	l̪ʷˤ	◌l ◌̪ ◌ʷ ◌ˤ			-syl +son +cons +cont -delrel +lat -nas +voi -sg -cg +ant +cor +distr -lab +hi +lo +back +round -velaric -long				
l̪ˀ	glottalized voiced dental lateral approximant consonant	+	+	l̪ˀ	◌l ◌̪ ◌ˀ			-syl +son +cons +cont -delrel +lat -nas +voi -sg +cg +ant +cor +distr -lab -hi -lo -back -round -velaric -long				
l̪ː	long voiced dental lateral approximant consonant		+	l̪ː	◌l ◌̪ ◌ː			-syl +son +cons +cont -delrel +lat -nas +voi -sg -cg +ant +cor +distr -lab -hi -lo -back -round -velaric +long				
l̪ʲː	palatalized long voiced dental lateral approximant consonant	+	+	l̪ːʲ	◌l ◌̪ ◌ʲ ◌ː			-syl +son +cons +cont -delrel +lat -nas +voi -sg -cg +ant +cor +distr -lab +hi -lo -back -round -velaric +long				
l̪ʷː	labialized long voiced dental lateral approximant consonant	+	+	l̪ːʷ	◌l ◌̪ ◌ʷ ◌ː			-syl +son +cons +cont -delrel +lat -nas +voi -sg -cg +ant +cor +distr -lab +hi -lo +back +round -velaric +long				
l̪ˠː	velarized long voiced dental lateral approximant consonant	+	+	l̪ːˠ	◌l ◌̪ ◌ˠ ◌ː			-syl +son +cons +cont -delrel +lat -nas +voi -sg -cg +ant +cor +distr -lab +hi -lo +back -round -velaric +long				
l̪ˤː	pharyngealized long voiced dental lateral approximant consonant	+	+	l̪ːˤ	◌l ◌̪ ◌ˤ ◌ː			-syl +son +cons +cont -delrel +lat -nas +voi -sg -cg +ant +cor +distr -lab -hi +lo +back -round -velaric +long				
l̪ˠ	velarized voiced dental lateral approximant consonant		+	l̪ˠ	◌l ◌̪ ◌ˠ			-syl +son +cons +cont -delrel +lat -nas +voi -sg -cg +ant +cor +distr -lab +hi -lo +back -round -velaric -long				
l̪ˤ	pharyngealized voiced dental lateral approximant consonant	+	+	l̪ˤ	◌l ◌̪ ◌ˤ			-syl +son +cons +cont -delrel +lat -nas +voi -sg -cg +ant +cor +distr -lab -hi +lo +back -round -velaric -long				
l̪ˤː	pharyngealized long voiced dental lateral approximant consonant	+	+	l̪ˤː	◌l ◌̪ ◌ˤ ◌ː			-syl +son +cons +cont -delrel +lat -nas +voi -sg -cg +ant +cor +distr -lab -hi +lo +back -round -velaric +long				
l̪̃	nasalized voiced dental lateral approximant consonant	+	+	l̪̃	◌l ◌̪ ◌̃			-syl +son +cons +cont -delrel +lat +nas +voi -sg -cg +ant +cor +distr -lab -hi -lo -back -round -velaric -long				
l̪̃ː	nasalized long voiced dental lateral approximant consonant	+	+	l̪̃ː	◌l ◌̪ ◌̃ ◌ː			-syl +son +cons +cont -delrel +lat +nas +voi -sg -cg +ant +cor +distr -lab -hi -lo -back -round -velaric +long				
l̪̃ˤ	nasalized pharyngealized voiced dental lateral approximant consonant	+	+	l̪̃ˤ	◌l ◌̪ ◌̃ ◌ˤ			-syl +son +cons +cont -delrel +lat +nas +voi -sg -cg +ant +cor +distr -lab -hi +lo +back -round -velaric -long				
l̪̝	raised voiced dental lateral approximant consonant	+	+	l̪̝	◌l ◌̪ ◌̝			-syl +son +cons +cont -delrel +lat -nas +voi -sg -cg +ant +cor +distr -lab -hi -lo -back -round -velaric -long				
l̪̞	lowered voiced dental lateral approximant consonant	+	+	l̪̞	◌l ◌̪ ◌̞			-syl +son +cons +cont -delrel +lat -nas +voi -sg -cg +ant +cor +distr -lab -hi -lo -back -round -velaric -long				
l̪̟	advanced voiced dental lateral approximant consonant	+	+	l̪̟	◌l ◌̪ ◌̟			-syl +son +cons +cont -delrel +lat -nas +voi -sg -cg +ant +cor +distr -lab -hi -lo -back -round -velaric -long				
l̪̠	retracted voiced dental lateral approximant consonant	+	+	l̪̠	◌l ◌̪ ◌̠			-syl +son +cons +cont -delrel +lat -nas +voi -sg -cg +ant +cor +distr -lab -hi -lo -back -round -velaric -long				
l̪ʱ	breathy voiced dental lateral approximant consonant	+	+	l̪̤	◌l ◌̪ ◌ʱ			-syl +son +cons +cont -delrel +lat -nas +voi +sg -cg +ant +cor +distr -lab -hi -lo -back -round -velaric -long				
l̪ʲʱ	palatalized breathy voiced dental lateral approximant consonant	+	+	l̪̤ʲ	◌l ◌̪ ◌ʲ ◌ʱ			-syl +son +cons +cont -delrel +lat -nas +voi +sg -cg +ant +cor +distr -lab +hi -lo -back -round -velaric -long				
l̪ʷʱ	labialized breathy voiced dental lateral approximant consonant	+	+	l̪̤ʷ	◌l ◌̪ ◌ʷ ◌ʱ			-syl +son +cons +cont -delrel +lat -nas +voi +sg -cg +ant +cor +distr -lab +hi -lo +back +round -velaric -long				
l̪ʱː	long breathy voiced dental lateral approximant consonant	+	+	l̪̤ː	◌l ◌̪ ◌ʱ ◌ː			-syl +son +cons +cont -delrel +lat -nas +voi +sg -cg +ant +cor +distr -lab -hi -lo -back -round -velaric +long				
l̪ˠʱ	velarized breathy voiced dental lateral approximant consonant	+	+	l̪̤ˠ	◌l ◌̪ ◌ˠ ◌ʱ			-syl +son +cons +cont -delrel +lat -nas +voi +sg -cg +ant +cor +distr -lab +hi -lo +back -round -velaric -long				
l̪ˤʱ	pharyngealized breathy voiced dental lateral approximant consonant	+	+	l̪̤ˤ	◌l ◌̪ ◌ˤ ◌ʱ			-syl +son +cons +cont -delrel +lat -nas +voi +sg -cg +ant +cor +distr -lab -hi +lo +back -round -velaric -long				
l̪̥ʱ	devoiced breathy voiced dental lateral approximant consonant	+	+	l̪̤̥	◌l ◌̪ ◌̥ ◌ʱ			-syl +son +cons +cont -delrel +lat -nas -voi +sg -cg +ant +cor +distr -lab -hi -lo -back -round -velaric -long				
l̪̥	devoiced voiced dental lateral approximant consonant		+	l̪̥	◌l ◌̪ ◌̥			-syl +son +cons +cont -delrel +lat -nas -voi -sg -cg +ant +cor +distr -lab -hi -lo -back -round -velaric -long				
l̪̥ʲ	palatalized devoiced voiced dental lateral approximant consonant	+	+	l̪̥ʲ	◌l ◌̪ ◌̥ ◌ʲ			-syl +son +cons +cont -delrel +lat -nas -voi -sg -cg +ant +cor +distr -lab +hi -lo -back -round -velaric -long				
l̪̥ʷ	labialized devoiced voiced dental lateral approximant consonant	+	+	l̪̥ʷ	◌l ◌̪ ◌̥ ◌ʷ			-syl +son +cons +cont -delrel +lat -nas -voi -sg -cg +ant +cor +distr -lab +hi -lo +back +round -velaric -long				
l̪̥ː	long devoiced voiced dental lateral approximant consonant	+	+	l̪̥ː	◌l ◌̪ ◌̥ ◌ː			-syl +son +cons +cont -delrel +lat -nas -voi -sg -cg +ant +cor +distr -lab -hi -lo -back -round -velaric +long				
l̪̥ˠ	velarized devoiced voiced dental lateral approximant consonant	+	+	l̪̥ˠ	◌l ◌̪ ◌̥ ◌ˠ			-syl +son +cons +cont -delrel +lat -nas -voi -sg -cg +ant +cor +distr -lab +hi -lo +back -round -velaric -long				
l̪̥ˤ	pharyngealized devoiced voiced dental lateral approximant consonant	+	+	l̪̥ˤ	◌l ◌̪ ◌̥ ◌ˤ			-syl +son +cons +cont -delrel +lat -nas -voi -sg -cg +ant +cor +distr -lab -hi +lo +back -round -velaric -long				
l̪̩	syllabic voiced dental lateral approximant consonant		+	l̪̩	◌l ◌̪ ◌̩			+syl +son +cons +cont -delrel +lat -nas +voi -sg -cg +ant +cor +distr -lab -hi -lo -back -round -velaric -long				
l̪̰	creaky voiced dental lateral approximant consonant	+	+	l̪̰	◌l ◌̪ ◌̰			-syl +son +cons +cont -delrel +lat -nas +voi -sg +cg +ant +cor +distr -lab -hi -lo -back -round -velaric -long				
l̪̰ʲ	palatalized creaky voiced dental lateral approximant consonant	+	+	l̪̰ʲ	◌l ◌̪ ◌̰ ◌ʲ			-syl +son +cons +cont -delrel +lat -nas +voi -sg +cg +ant +cor +distr -lab +hi -lo -back -round -velaric -long				
l̪̰ʷ	labialized creaky voiced dental lateral approximant consonant	+	+	l̪̰ʷ	◌l ◌̪ ◌̰ ◌ʷ			-syl +son +cons +cont -delrel +lat -nas +voi -sg +cg +ant +cor +distr -lab +hi -lo +back +round -velaric -long				
l̪̰ː	long creaky voiced dental lateral approximant consonant	+	+	l̪̰ː	◌l ◌̪ ◌̰ ◌ː			-syl +son +cons +cont -delrel +lat -nas +voi -sg +cg +ant +cor +distr -lab -hi -lo -back -round -velaric +long				
l̪̰ˠ	velarized creaky voiced dental lateral approximant consonant	+	+	l̪̰ˠ	◌l ◌̪ ◌̰ ◌ˠ			-syl +son +cons +cont -delrel +lat -nas +voi -sg +cg +ant +cor +distr -lab +hi -lo +back -round -velaric -long				
l̪̰ˤ	pharyngealized creaky voiced dental lateral approximant consonant	+	+	l̪̰ˤ	◌l ◌̪ ◌̰ ◌ˤ			-syl +son +cons +cont -delrel +lat -nas +voi -sg +cg +ant +cor +distr -lab -hi +lo +back -round -velaric -long				
l̪̰̃	nasalized creaky voiced dental lateral approximant consonant	+	+	l̪̰̃	◌l ◌̪ ◌̰ ◌̃			-syl +son +cons +cont -delrel +lat +nas +voi -sg +cg +ant +cor +distr -lab -hi -lo -back -round -velaric -long				
l̪̺	voiced apical dental lateral approximant consonant	+	+	l̪̺	◌l ◌̪ ◌̺			-syl +son +cons +cont -delrel +lat -nas +voi -sg -cg +ant +cor -distr -lab -hi -lo -back -round -velaric -long				
